,sample_code,station_no,site,seaweed,date,day,month,year,otu_id,abundance
8382,Pabay_13_11_21_2,2,Pabay,Saccharina,13/11/2021,13,11,2021,atlanta_ariejansseni,0
8917,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,atlanta_ariejansseni,0
9452,Pabay_13_11_21_3,3,Pabay,Saccharina,13/11/2021,13,11,2021,atlanta_ariejansseni,0
9987,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,atlanta_ariejansseni,0
10522,Pabay_14_1_22_1,1,Pabay,Saccharina,14/01/2022,14,1,2022,atlanta_ariejansseni,0
11057,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,atlanta_ariejansseni,0
11592,Pabay_14_1_22_2,2,Pabay,Saccharina,14/01/2022,14,1,2022,atlanta_ariejansseni,0
12127,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,atlanta_ariejansseni,0
12662,Pabay_14_1_22_3,3,Pabay,Saccharina,14/01/2022,14,1,2022,atlanta_ariejansseni,0
13197,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,atlanta_ariejansseni,0
13732,Pabay_15_6_21_1,1,Pabay,Saccharina,15/06/2021,15,6,2021,atlanta_ariejansseni,0
14267,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,atlanta_ariejansseni,0
14802,Pabay_15_6_21_2,2,Pabay,Saccharina,15/06/2021,15,6,2021,atlanta_ariejansseni,0
15337,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,atlanta_ariejansseni,0
15872,Pabay_15_6_21_3,3,Pabay,Saccharina,15/06/2021,15,6,2021,atlanta_ariejansseni,0
16407,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,atlanta_ariejansseni,0
16942,Pabay_15_7_22_1,1,Pabay,Saccharina,15/07/2022,15,7,2022,atlanta_ariejansseni,0
17477,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,atlanta_ariejansseni,0
18012,Pabay_15_7_22_2,2,Pabay,Saccharina,15/07/2022,15,7,2022,atlanta_ariejansseni,0
18547,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,atlanta_ariejansseni,0
19082,Pabay_15_7_22_3,3,Pabay,Saccharina,15/07/2022,15,7,2022,atlanta_ariejansseni,0
19617,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,atlanta_ariejansseni,0
20152,Pabay_16_9_21_1,1,Pabay,Saccharina,16/09/2021,16,9,2021,atlanta_ariejansseni,0
20687,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,atlanta_ariejansseni,0
21222,Pabay_16_9_21_2,2,Pabay,Saccharina,16/09/2021,16,9,2021,atlanta_ariejansseni,0
21757,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,atlanta_ariejansseni,0
22292,Pabay_16_9_21_3,3,Pabay,Saccharina,16/09/2021,16,9,2021,atlanta_ariejansseni,0
22827,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,atlanta_ariejansseni,0
23362,Pabay_21_12_21_1,1,Pabay,Saccharina,21/12/2021,21,12,2021,atlanta_ariejansseni,0
23897,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,atlanta_ariejansseni,0
24432,Pabay_21_12_21_2,2,Pabay,Saccharina,21/12/2021,21,12,2021,atlanta_ariejansseni,0
24967,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,atlanta_ariejansseni,0
25502,Pabay_21_12_21_3,3,Pabay,Saccharina,21/12/2021,21,12,2021,atlanta_ariejansseni,0
26037,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,atlanta_ariejansseni,0
26572,Pabay_21_3_22_1,1,Pabay,Saccharina,21/03/2022,21,3,2022,atlanta_ariejansseni,0
27107,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,atlanta_ariejansseni,0
27642,Pabay_21_3_22_2,2,Pabay,Saccharina,21/03/2022,21,3,2022,atlanta_ariejansseni,0
28177,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,atlanta_ariejansseni,0
28712,Pabay_21_3_22_3,3,Pabay,Saccharina,21/03/2022,21,3,2022,atlanta_ariejansseni,0
29247,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,atlanta_ariejansseni,0
29782,Pabay_22_5_22_1,1,Pabay,Saccharina,22/05/2022,22,5,2022,atlanta_ariejansseni,0
30317,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,atlanta_ariejansseni,0
30852,Pabay_22_5_22_2,2,Pabay,Saccharina,22/05/2022,22,5,2022,atlanta_ariejansseni,0
31387,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,atlanta_ariejansseni,0
31922,Pabay_22_5_22_3,3,Pabay,Saccharina,22/05/2022,22,5,2022,atlanta_ariejansseni,0
32457,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,atlanta_ariejansseni,0
32992,Pabay_25_2_22_1,1,Pabay,Saccharina,25/02/2022,25,2,2022,atlanta_ariejansseni,0
33527,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,atlanta_ariejansseni,0
34062,Pabay_25_2_22_2,2,Pabay,Saccharina,25/02/2022,25,2,2022,atlanta_ariejansseni,0
34597,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,atlanta_ariejansseni,0
35132,Pabay_25_2_22_3,3,Pabay,Saccharina,25/02/2022,25,2,2022,atlanta_ariejansseni,0
35667,Pabay_29_11_21_1,1,Pabay,Alaria,29/11/2021,29,11,2021,atlanta_ariejansseni,0
36202,Pabay_29_11_21_1,1,Pabay,Saccharina,29/11/2021,29,11,2021,atlanta_ariejansseni,0
36737,Pabay_29_11_21_2,2,Pabay,Alaria,29/11/2021,29,11,2021,atlanta_ariejansseni,0
37272,Pabay_29_11_21_2,2,Pabay,Saccharina,29/11/2021,29,11,2021,atlanta_ariejansseni,0
37807,Pabay_29_11_21_3,3,Pabay,Alaria,29/11/2021,29,11,2021,atlanta_ariejansseni,0
38342,Pabay_29_11_21_3,3,Pabay,Saccharina,29/11/2021,29,11,2021,atlanta_ariejansseni,0
38877,Pabay_30_1_22_1,1,Pabay,Alaria,30/01/2022,30,1,2022,atlanta_ariejansseni,NA
39412,Pabay_30_1_22_1,1,Pabay,Saccharina,30/01/2022,30,1,2022,atlanta_ariejansseni,NA
39947,Pabay_30_1_22_2,2,Pabay,Alaria,30/01/2022,30,1,2022,atlanta_ariejansseni,NA
40482,Pabay_30_1_22_2,2,Pabay,Saccharina,30/01/2022,30,1,2022,atlanta_ariejansseni,NA
41017,Pabay_30_1_22_3,3,Pabay,Alaria,30/01/2022,30,1,2022,atlanta_ariejansseni,NA
41552,Pabay_30_1_22_3,3,Pabay,Saccharina,30/01/2022,30,1,2022,atlanta_ariejansseni,NA
42087,Pabay_30_10_21_1,1,Pabay,Alaria,30/10/2021,30,10,2021,atlanta_ariejansseni,0
42622,Pabay_30_10_21_1,1,Pabay,Saccharina,30/10/2021,30,10,2021,atlanta_ariejansseni,0
43157,Pabay_30_10_21_2,2,Pabay,Alaria,30/10/2021,30,10,2021,atlanta_ariejansseni,0
43692,Pabay_30_10_21_2,2,Pabay,Saccharina,30/10/2021,30,10,2021,atlanta_ariejansseni,0
44227,Pabay_30_10_21_3,3,Pabay,Alaria,30/10/2021,30,10,2021,atlanta_ariejansseni,0
44762,Pabay_30_10_21_3,3,Pabay,Saccharina,30/10/2021,30,10,2021,atlanta_ariejansseni,0
45297,Pabay_30_6_22_1,1,Pabay,Alaria,30/06/2022,30,6,2022,atlanta_ariejansseni,0.032262601
45832,Pabay_30_6_22_1,1,Pabay,Saccharina,30/06/2022,30,6,2022,atlanta_ariejansseni,0.032262601
46367,Pabay_30_6_22_2,2,Pabay,Alaria,30/06/2022,30,6,2022,atlanta_ariejansseni,0
46902,Pabay_30_6_22_2,2,Pabay,Saccharina,30/06/2022,30,6,2022,atlanta_ariejansseni,0
47437,Pabay_30_6_22_3,3,Pabay,Alaria,30/06/2022,30,6,2022,atlanta_ariejansseni,0
47972,Pabay_30_6_22_3,3,Pabay,Saccharina,30/06/2022,30,6,2022,atlanta_ariejansseni,0
48507,Pabay_30_7_22_1,1,Pabay,Alaria,30/07/2022,30,7,2022,atlanta_ariejansseni,0
49042,Pabay_30_7_22_1,1,Pabay,Saccharina,30/07/2022,30,7,2022,atlanta_ariejansseni,0
49577,Pabay_30_7_22_2,2,Pabay,Alaria,30/07/2022,30,7,2022,atlanta_ariejansseni,0
50112,Pabay_30_7_22_2,2,Pabay,Saccharina,30/07/2022,30,7,2022,atlanta_ariejansseni,0
50647,Pabay_30_7_22_3,3,Pabay,Alaria,30/07/2022,30,7,2022,atlanta_ariejansseni,0
51182,Pabay_30_7_22_3,3,Pabay,Saccharina,30/07/2022,30,7,2022,atlanta_ariejansseni,0
51717,Pabay_7_5_22_1,1,Pabay,Alaria,07/05/2022,7,5,2022,atlanta_ariejansseni,0
52252,Pabay_7_5_22_1,1,Pabay,Saccharina,07/05/2022,7,5,2022,atlanta_ariejansseni,0
52787,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,atlanta_ariejansseni,0
53322,Pabay_7_5_22_2,2,Pabay,Saccharina,07/05/2022,7,5,2022,atlanta_ariejansseni,0
53857,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,atlanta_ariejansseni,0
54392,Pabay_7_5_22_3,3,Pabay,Saccharina,07/05/2022,7,5,2022,atlanta_ariejansseni,0
54927,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,atlanta_ariejansseni,0
55462,Pabay_8_2_22_1,1,Pabay,Saccharina,08/02/2022,8,2,2022,atlanta_ariejansseni,0
55997,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,atlanta_ariejansseni,0
56532,Pabay_8_2_22_2,2,Pabay,Saccharina,08/02/2022,8,2,2022,atlanta_ariejansseni,0
57067,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,atlanta_ariejansseni,0
57602,Pabay_8_2_22_3,3,Pabay,Saccharina,08/02/2022,8,2,2022,atlanta_ariejansseni,0
58137,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,atlanta_ariejansseni,0
58672,Pabay_8_3_22_1,1,Pabay,Saccharina,08/03/2022,8,3,2022,atlanta_ariejansseni,0
59207,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,atlanta_ariejansseni,0
59742,Pabay_8_3_22_2,2,Pabay,Saccharina,08/03/2022,8,3,2022,atlanta_ariejansseni,0
60277,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,atlanta_ariejansseni,0
60812,Pabay_8_3_22_3,3,Pabay,Saccharina,08/03/2022,8,3,2022,atlanta_ariejansseni,0
61347,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,atlanta_ariejansseni,0
61882,Scalpay_15_6_21_1,1,Scalpay,Saccharina,15/06/2021,15,6,2021,atlanta_ariejansseni,0
62417,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,atlanta_ariejansseni,0
62952,Scalpay_15_6_21_2,2,Scalpay,Saccharina,15/06/2021,15,6,2021,atlanta_ariejansseni,0
63487,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,atlanta_ariejansseni,0
64022,Scalpay_15_6_21_3,3,Scalpay,Saccharina,15/06/2021,15,6,2021,atlanta_ariejansseni,0
64557,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,atlanta_ariejansseni,0
65092,Scalpay_15_6_21_4,4,Scalpay,Saccharina,15/06/2021,15,6,2021,atlanta_ariejansseni,0
65627,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,atlanta_ariejansseni,0
66162,Scalpay_15_6_21_5,5,Scalpay,Saccharina,15/06/2021,15,6,2021,atlanta_ariejansseni,0
66697,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,atlanta_ariejansseni,0
67232,Scalpay_21_12_21_1,1,Scalpay,Saccharina,21/12/2021,21,12,2021,atlanta_ariejansseni,0
67767,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,atlanta_ariejansseni,0
68302,Scalpay_21_12_21_2,2,Scalpay,Saccharina,21/12/2021,21,12,2021,atlanta_ariejansseni,0
68837,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,atlanta_ariejansseni,0
69372,Scalpay_21_12_21_3,3,Scalpay,Saccharina,21/12/2021,21,12,2021,atlanta_ariejansseni,0
281,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,aurelia_aurita,0
816,Pabay_10_12_21_1,1,Pabay,Saccharina,10/12/2021,10,12,2021,aurelia_aurita,0
1351,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,aurelia_aurita,0
1886,Pabay_10_12_21_2,2,Pabay,Saccharina,10/12/2021,10,12,2021,aurelia_aurita,0
2421,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,aurelia_aurita,0
2956,Pabay_10_12_21_3,3,Pabay,Saccharina,10/12/2021,10,12,2021,aurelia_aurita,0
3491,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,aurelia_aurita,0
4026,Pabay_10_4_22_1,1,Pabay,Saccharina,10/04/2022,10,4,2022,aurelia_aurita,0
4561,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,aurelia_aurita,0
5096,Pabay_10_4_22_2,2,Pabay,Saccharina,10/04/2022,10,4,2022,aurelia_aurita,0
5631,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,aurelia_aurita,0
6166,Pabay_10_4_22_3,3,Pabay,Saccharina,10/04/2022,10,4,2022,aurelia_aurita,0
6701,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,aurelia_aurita,0
7236,Pabay_13_11_21_1,1,Pabay,Saccharina,13/11/2021,13,11,2021,aurelia_aurita,0
7771,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,aurelia_aurita,0
8306,Pabay_13_11_21_2,2,Pabay,Saccharina,13/11/2021,13,11,2021,aurelia_aurita,0
8841,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,aurelia_aurita,0
9376,Pabay_13_11_21_3,3,Pabay,Saccharina,13/11/2021,13,11,2021,aurelia_aurita,0
9911,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,aurelia_aurita,0
10446,Pabay_14_1_22_1,1,Pabay,Saccharina,14/01/2022,14,1,2022,aurelia_aurita,0
10981,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,aurelia_aurita,0
11516,Pabay_14_1_22_2,2,Pabay,Saccharina,14/01/2022,14,1,2022,aurelia_aurita,0
12051,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,aurelia_aurita,0
12586,Pabay_14_1_22_3,3,Pabay,Saccharina,14/01/2022,14,1,2022,aurelia_aurita,0
13121,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,aurelia_aurita,0
13656,Pabay_15_6_21_1,1,Pabay,Saccharina,15/06/2021,15,6,2021,aurelia_aurita,0
14191,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,aurelia_aurita,0
14726,Pabay_15_6_21_2,2,Pabay,Saccharina,15/06/2021,15,6,2021,aurelia_aurita,0
15261,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,aurelia_aurita,0
15796,Pabay_15_6_21_3,3,Pabay,Saccharina,15/06/2021,15,6,2021,aurelia_aurita,0
16331,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,aurelia_aurita,0
16866,Pabay_15_7_22_1,1,Pabay,Saccharina,15/07/2022,15,7,2022,aurelia_aurita,0
17401,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,aurelia_aurita,0
17936,Pabay_15_7_22_2,2,Pabay,Saccharina,15/07/2022,15,7,2022,aurelia_aurita,0
18471,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,aurelia_aurita,0
19006,Pabay_15_7_22_3,3,Pabay,Saccharina,15/07/2022,15,7,2022,aurelia_aurita,0
19541,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,aurelia_aurita,0
20076,Pabay_16_9_21_1,1,Pabay,Saccharina,16/09/2021,16,9,2021,aurelia_aurita,0
20611,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,aurelia_aurita,0
21146,Pabay_16_9_21_2,2,Pabay,Saccharina,16/09/2021,16,9,2021,aurelia_aurita,0
21681,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,aurelia_aurita,0
22216,Pabay_16_9_21_3,3,Pabay,Saccharina,16/09/2021,16,9,2021,aurelia_aurita,0
22751,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,aurelia_aurita,0
23286,Pabay_21_12_21_1,1,Pabay,Saccharina,21/12/2021,21,12,2021,aurelia_aurita,0
23821,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,aurelia_aurita,0
24356,Pabay_21_12_21_2,2,Pabay,Saccharina,21/12/2021,21,12,2021,aurelia_aurita,0
24891,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,aurelia_aurita,0
25426,Pabay_21_12_21_3,3,Pabay,Saccharina,21/12/2021,21,12,2021,aurelia_aurita,0
25961,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,aurelia_aurita,0
26496,Pabay_21_3_22_1,1,Pabay,Saccharina,21/03/2022,21,3,2022,aurelia_aurita,0
27031,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,aurelia_aurita,0
27566,Pabay_21_3_22_2,2,Pabay,Saccharina,21/03/2022,21,3,2022,aurelia_aurita,0
28101,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,aurelia_aurita,0
28636,Pabay_21_3_22_3,3,Pabay,Saccharina,21/03/2022,21,3,2022,aurelia_aurita,0
29171,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,aurelia_aurita,0
29706,Pabay_22_5_22_1,1,Pabay,Saccharina,22/05/2022,22,5,2022,aurelia_aurita,0
30241,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,aurelia_aurita,0
30776,Pabay_22_5_22_2,2,Pabay,Saccharina,22/05/2022,22,5,2022,aurelia_aurita,0
31311,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,aurelia_aurita,0
31846,Pabay_22_5_22_3,3,Pabay,Saccharina,22/05/2022,22,5,2022,aurelia_aurita,0
32381,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,aurelia_aurita,0
32916,Pabay_25_2_22_1,1,Pabay,Saccharina,25/02/2022,25,2,2022,aurelia_aurita,0
33451,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,aurelia_aurita,0
33986,Pabay_25_2_22_2,2,Pabay,Saccharina,25/02/2022,25,2,2022,aurelia_aurita,0
34521,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,aurelia_aurita,0
35056,Pabay_25_2_22_3,3,Pabay,Saccharina,25/02/2022,25,2,2022,aurelia_aurita,0
35591,Pabay_29_11_21_1,1,Pabay,Alaria,29/11/2021,29,11,2021,aurelia_aurita,0.047222567
36126,Pabay_29_11_21_1,1,Pabay,Saccharina,29/11/2021,29,11,2021,aurelia_aurita,0.047222567
36661,Pabay_29_11_21_2,2,Pabay,Alaria,29/11/2021,29,11,2021,aurelia_aurita,0.207423581
37196,Pabay_29_11_21_2,2,Pabay,Saccharina,29/11/2021,29,11,2021,aurelia_aurita,0.207423581
37731,Pabay_29_11_21_3,3,Pabay,Alaria,29/11/2021,29,11,2021,aurelia_aurita,0
38266,Pabay_29_11_21_3,3,Pabay,Saccharina,29/11/2021,29,11,2021,aurelia_aurita,0
38801,Pabay_30_1_22_1,1,Pabay,Alaria,30/01/2022,30,1,2022,aurelia_aurita,NA
39336,Pabay_30_1_22_1,1,Pabay,Saccharina,30/01/2022,30,1,2022,aurelia_aurita,NA
39871,Pabay_30_1_22_2,2,Pabay,Alaria,30/01/2022,30,1,2022,aurelia_aurita,NA
40406,Pabay_30_1_22_2,2,Pabay,Saccharina,30/01/2022,30,1,2022,aurelia_aurita,NA
40941,Pabay_30_1_22_3,3,Pabay,Alaria,30/01/2022,30,1,2022,aurelia_aurita,NA
41476,Pabay_30_1_22_3,3,Pabay,Saccharina,30/01/2022,30,1,2022,aurelia_aurita,NA
42011,Pabay_30_10_21_1,1,Pabay,Alaria,30/10/2021,30,10,2021,aurelia_aurita,0
42546,Pabay_30_10_21_1,1,Pabay,Saccharina,30/10/2021,30,10,2021,aurelia_aurita,0
43081,Pabay_30_10_21_2,2,Pabay,Alaria,30/10/2021,30,10,2021,aurelia_aurita,0
43616,Pabay_30_10_21_2,2,Pabay,Saccharina,30/10/2021,30,10,2021,aurelia_aurita,0
44151,Pabay_30_10_21_3,3,Pabay,Alaria,30/10/2021,30,10,2021,aurelia_aurita,0
44686,Pabay_30_10_21_3,3,Pabay,Saccharina,30/10/2021,30,10,2021,aurelia_aurita,0
45221,Pabay_30_6_22_1,1,Pabay,Alaria,30/06/2022,30,6,2022,aurelia_aurita,0
45756,Pabay_30_6_22_1,1,Pabay,Saccharina,30/06/2022,30,6,2022,aurelia_aurita,0
46291,Pabay_30_6_22_2,2,Pabay,Alaria,30/06/2022,30,6,2022,aurelia_aurita,0
46826,Pabay_30_6_22_2,2,Pabay,Saccharina,30/06/2022,30,6,2022,aurelia_aurita,0
47361,Pabay_30_6_22_3,3,Pabay,Alaria,30/06/2022,30,6,2022,aurelia_aurita,0
47896,Pabay_30_6_22_3,3,Pabay,Saccharina,30/06/2022,30,6,2022,aurelia_aurita,0
48431,Pabay_30_7_22_1,1,Pabay,Alaria,30/07/2022,30,7,2022,aurelia_aurita,0
48966,Pabay_30_7_22_1,1,Pabay,Saccharina,30/07/2022,30,7,2022,aurelia_aurita,0
49501,Pabay_30_7_22_2,2,Pabay,Alaria,30/07/2022,30,7,2022,aurelia_aurita,0
50036,Pabay_30_7_22_2,2,Pabay,Saccharina,30/07/2022,30,7,2022,aurelia_aurita,0
50571,Pabay_30_7_22_3,3,Pabay,Alaria,30/07/2022,30,7,2022,aurelia_aurita,0
51106,Pabay_30_7_22_3,3,Pabay,Saccharina,30/07/2022,30,7,2022,aurelia_aurita,0
51641,Pabay_7_5_22_1,1,Pabay,Alaria,07/05/2022,7,5,2022,aurelia_aurita,0
52176,Pabay_7_5_22_1,1,Pabay,Saccharina,07/05/2022,7,5,2022,aurelia_aurita,0
52711,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,aurelia_aurita,0
53246,Pabay_7_5_22_2,2,Pabay,Saccharina,07/05/2022,7,5,2022,aurelia_aurita,0
53781,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,aurelia_aurita,0
54316,Pabay_7_5_22_3,3,Pabay,Saccharina,07/05/2022,7,5,2022,aurelia_aurita,0
54851,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,aurelia_aurita,0
55386,Pabay_8_2_22_1,1,Pabay,Saccharina,08/02/2022,8,2,2022,aurelia_aurita,0
55921,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,aurelia_aurita,0
56456,Pabay_8_2_22_2,2,Pabay,Saccharina,08/02/2022,8,2,2022,aurelia_aurita,0
56991,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,aurelia_aurita,0
57526,Pabay_8_2_22_3,3,Pabay,Saccharina,08/02/2022,8,2,2022,aurelia_aurita,0
58061,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,aurelia_aurita,0
58596,Pabay_8_3_22_1,1,Pabay,Saccharina,08/03/2022,8,3,2022,aurelia_aurita,0
59131,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,aurelia_aurita,0
59666,Pabay_8_3_22_2,2,Pabay,Saccharina,08/03/2022,8,3,2022,aurelia_aurita,0
60201,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,aurelia_aurita,0
60736,Pabay_8_3_22_3,3,Pabay,Saccharina,08/03/2022,8,3,2022,aurelia_aurita,0
61271,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,aurelia_aurita,0
61806,Scalpay_15_6_21_1,1,Scalpay,Saccharina,15/06/2021,15,6,2021,aurelia_aurita,0
62341,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,aurelia_aurita,0
62876,Scalpay_15_6_21_2,2,Scalpay,Saccharina,15/06/2021,15,6,2021,aurelia_aurita,0
63411,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,aurelia_aurita,0
63946,Scalpay_15_6_21_3,3,Scalpay,Saccharina,15/06/2021,15,6,2021,aurelia_aurita,0
64481,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,aurelia_aurita,0
65016,Scalpay_15_6_21_4,4,Scalpay,Saccharina,15/06/2021,15,6,2021,aurelia_aurita,0
65551,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,aurelia_aurita,0
66086,Scalpay_15_6_21_5,5,Scalpay,Saccharina,15/06/2021,15,6,2021,aurelia_aurita,0
66621,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,aurelia_aurita,0
67156,Scalpay_21_12_21_1,1,Scalpay,Saccharina,21/12/2021,21,12,2021,aurelia_aurita,0
67691,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,aurelia_aurita,0
68226,Scalpay_21_12_21_2,2,Scalpay,Saccharina,21/12/2021,21,12,2021,aurelia_aurita,0
68761,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,aurelia_aurita,0
69296,Scalpay_21_12_21_3,3,Scalpay,Saccharina,21/12/2021,21,12,2021,aurelia_aurita,0
278,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,aurelia_sp_11_sensu_dawson_et_al_2005_286,0
813,Pabay_10_12_21_1,1,Pabay,Saccharina,10/12/2021,10,12,2021,aurelia_sp_11_sensu_dawson_et_al_2005_286,0
1348,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,aurelia_sp_11_sensu_dawson_et_al_2005_286,0
1883,Pabay_10_12_21_2,2,Pabay,Saccharina,10/12/2021,10,12,2021,aurelia_sp_11_sensu_dawson_et_al_2005_286,0
2418,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,aurelia_sp_11_sensu_dawson_et_al_2005_286,0
