tag_no_x,tag_color,seaweed_id,age,rock_no_x,epibiont_sampling_date,longest_blade_length_initial,juv_blade_length_at_sampling_date,notes,blade_side,blade_zone,blade_no,species,colony_length_max,colony_area,species_count,length_measurement_date,origin,biofouling_removed_14_5_25,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,swab_prior_enrichment,swab_after_ernichment_16_5
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,x,base,NA,Pilosa,0.4,0.083775804,,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,x,middle,NA,Pilosa,1.2,0.753982237,,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,x,middle,NA,Pilosa,0.6,0.188495559,,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,x,middle,NA,Pilosa,0.9,0.424115008,1,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,x,tip,NA,Pilosa,1.2,0.753982237,,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,x,tip,NA,Pilosa,1,0.523598776,,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,x,tip,NA,Pilosa,1.2,0.753982237,,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,y,base,NA,Pilosa,1.2,0.753982237,,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,y,base,NA,Pilosa,0.5,0.130899694,,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,y,base,NA,Spirobranchus,,NA,1,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,y,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,y,middle,NA,Spirobranchus,,NA,2,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
22,Blue,AB22,adult,NA,12/06/2025,250,,tag detached150,y,tip,NA,Pilosa,1.3,0.884881931,,12_5_2025,farland,hydro=345;bryo=1,NA,7,5,Low,C,54,155
23,Blue,AB23,adult,NA,12/06/2025,240,,tag detached178,x,base,NA,Spirobranchus,,NA,3,12_5_2025,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,5,2,High,N,55,116
23,Blue,AB23,adult,NA,12/06/2025,240,,tag detached178,x,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,5,2,High,N,55,116
23,Blue,AB23,adult,NA,12/06/2025,240,,tag detached178,x,middle,NA,Pilosa,1.2,0.753982237,,12_5_2025,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,5,2,High,N,55,116
23,Blue,AB23,adult,NA,12/06/2025,240,,tag detached178,x,middle,NA,Spirobranchus,,NA,1,12_5_2025,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,5,2,High,N,55,116
23,Blue,AB23,adult,NA,12/06/2025,240,,tag detached178,x,tip,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,5,2,High,N,55,116
23,Blue,AB23,adult,NA,12/06/2025,240,,tag detached178,x,tip,NA,Pilosa,2,2.094395102,,12_5_2025,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,5,2,High,N,55,116
23,Blue,AB23,adult,NA,12/06/2025,240,,tag detached178,y,base,NA,Spirobranchus,,NA,3,12_5_2025,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,5,2,High,N,55,116
23,Blue,AB23,adult,NA,12/06/2025,240,,tag detached178,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,5,2,High,N,55,116
23,Blue,AB23,adult,NA,12/06/2025,240,,tag detached178,y,middle,NA,Pilosa,1.2,0.753982237,,12_5_2025,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,5,2,High,N,55,116
23,Blue,AB23,adult,NA,12/06/2025,240,,tag detached178,y,middle,NA,Spirobranchus,,NA,1,12_5_2025,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,5,2,High,N,55,116
23,Blue,AB23,adult,NA,12/06/2025,240,,tag detached178,y,tip,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,5,2,High,N,55,116
23,Blue,AB23,adult,NA,12/06/2025,240,,tag detached178,y,tip,NA,Pilosa,2,2.094395102,,12_5_2025,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,5,2,High,N,55,116
24,Blue,AB24,adult,NA,12/06/2025,200,,,x,middle,NA,Hydrozoa,,NA,2,12_5_2025,farland,hydro=16;bryo=2;donut=12;snail=5,NA,6,6,High,P,56,131
24,Blue,AB24,adult,NA,12/06/2025,200,,,x,tip,NA,Membranipora,0.4,0.125663706,,12_5_2025,farland,hydro=16;bryo=2;donut=12;snail=5,NA,6,6,High,P,56,131
24,Blue,AB24,adult,NA,12/06/2025,200,,,y,middle,NA,Hydrozoa,,NA,3,12_5_2025,farland,hydro=16;bryo=2;donut=12;snail=5,NA,6,6,High,P,56,131
24,Blue,AB24,adult,NA,12/06/2025,200,,,y,tip,NA,Hydrozoa,,NA,2,12_5_2025,farland,hydro=16;bryo=2;donut=12;snail=5,NA,6,6,High,P,56,131
24,Blue,AB24,adult,NA,12/06/2025,200,,,y,tip,NA,Membranipora,0.4,0.125663706,,12_5_2025,farland,hydro=16;bryo=2;donut=12;snail=5,NA,6,6,High,P,56,131
24,Blue,AB24,adult,NA,12/06/2025,200,,,y,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,hydro=16;bryo=2;donut=12;snail=5,NA,6,6,High,P,56,131
25,Blue,AB25,adult,NA,12/06/2025,160,,,x,base,NA,Spirobranchus,,NA,2,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,x,middle,NA,Hydrozoa,,NA,2,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,x,middle,NA,Spirobranchus,,NA,4,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,x,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,x,tip,NA,Pilosa,0.7,0.2565634,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,x,tip,NA,Pilosa,0.7,0.2565634,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,y,base,NA,Pilosa,0.5,0.130899694,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,y,base,NA,Pilosa,0.4,0.083775804,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,y,base,NA,Spirobranchus,,NA,2,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,y,middle,NA,Hydrozoa,,NA,10,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,y,middle,NA,Membranipora,1,0.785398163,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,y,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,y,tip,NA,Hydrozoa,,NA,10,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,y,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,y,tip,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,clean,NA,7,2,High,C,57,156
25,Blue,AB25,adult,NA,12/06/2025,160,,,y,tip,NA,Spirobranchus,,NA,4,12_5_2025,farland,clean,NA,7,2,High,C,57,156
26,Blue,AB26,adult,NA,12/06/2025,190,,,x,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,5,3,Low,N,58,114
26,Blue,AB26,adult,NA,12/06/2025,190,,,x,middle,NA,Spirobranchus,,NA,1,12_5_2025,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,5,3,Low,N,58,114
26,Blue,AB26,adult,NA,12/06/2025,190,,,x,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,5,3,Low,N,58,114
26,Blue,AB26,adult,NA,12/06/2025,190,,,x,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,5,3,Low,N,58,114
26,Blue,AB26,adult,NA,12/06/2025,190,,,x,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,5,3,Low,N,58,114
26,Blue,AB26,adult,NA,12/06/2025,190,,,y,base,NA,Spirobranchus,,NA,4,12_5_2025,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,5,3,Low,N,58,114
26,Blue,AB26,adult,NA,12/06/2025,190,,,y,middle,NA,Membranipora,0.8,0.502654825,,12_5_2025,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,5,3,Low,N,58,114
26,Blue,AB26,adult,NA,12/06/2025,190,,,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,5,3,Low,N,58,114
26,Blue,AB26,adult,NA,12/06/2025,190,,,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,5,3,Low,N,58,114
26,Blue,AB26,adult,NA,12/06/2025,190,,,y,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,5,3,Low,N,58,114
26,Blue,AB26,adult,NA,12/06/2025,190,,,y,tip,NA,Pilosa,0.8,0.335103216,1,12_5_2025,farland,hydro=12;bryo=18;donut=2;maerl=3,NA,5,3,Low,N,58,114
27,Blue,AB27,adult,NA,12/06/2025,210,,,x,middle,NA,Hydrozoa,,NA,1,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,x,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,x,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,x,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,x,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,x,tip,NA,Pilosa,1.2,0.753982237,,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,x,tip,NA,Pilosa,0.5,0.130899694,,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,x,tip,NA,Spirobranchus,,NA,2,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,y,base,NA,Spirobranchus,,NA,2,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,y,middle,NA,Membranipora,1,NA,,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,y,middle,NA,Membranipora,0.2,NA,,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,y,middle,NA,Hydrozoa,,NA,2,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,y,middle,NA,Spirobranchus,,NA,2,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,y,tip,NA,Hydrozoa,,NA,2,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,y,tip,NA,Membranipora,0.8,0.502654825,,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,y,tip,NA,Pilosa,1.5,1.178097245,,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,y,tip,NA,Pilosa,1,0.523598776,,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
27,Blue,AB27,adult,NA,12/06/2025,210,,,y,tip,NA,Pilosa,0.4,0.083775804,,12_5_2025,farland,hydro=29;bryo=8,NA,6,3,Low,P,59,135
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,x,base,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,x,base,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,x,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,x,base,NA,Spirobranchus,,NA,1,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,x,middle,NA,Membranipora,1.5,1.767145868,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,x,middle,NA,Pilosa,0.8,0.335103216,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,x,middle,NA,Pilosa,0.3,0.04712389,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,x,middle,NA,Pilosa,2,2.094395102,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,x,middle,NA,Pilosa,0.7,0.2565634,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,x,middle,NA,Pilosa,0.3,0.04712389,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,x,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,x,tip,NA,Pilosa,0.7,0.2565634,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,y,middle,NA,Membranipora,0.4,0.125663706,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,y,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,y,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,y,middle,NA,Pilosa,1,0.523598776,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,y,middle,NA,Pilosa,1,0.523598776,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,y,middle,NA,Pilosa,0.6,0.188495559,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,y,middle,NA,Pilosa,0.6,0.188495559,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,y,middle,NA,Spirobranchus,,NA,4,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,y,tip,NA,Hydrozoa,,NA,4,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
28,Blue,AB28,adult,NA,12/06/2025,320,,tag detached250,y,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=19;hydro=123;donut=5;maerl=5,NA,7,6,High,C,60,151
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,base,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,base,NA,Spirobranchus,,NA,1,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,middle,NA,Pilosa,1,0.523598776,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,middle,NA,Pilosa,1,0.523598776,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,middle,NA,Spirobranchus,,NA,2,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,tip,NA,Hydrozoa,,NA,3,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,tip,NA,Hydrozoa,,NA,0,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,tip,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,tip,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,tip,NA,Pilosa,1,0.523598776,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,x,tip,NA,Pilosa,0.8,0.335103216,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,y,base,NA,Membranipora,2,3.141592654,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,y,base,NA,Spirobranchus,,NA,1,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,y,middle,NA,Hydrozoa,,NA,2,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,y,middle,NA,Pilosa,1.2,0.753982237,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,y,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,y,tip,NA,Pilosa,1.3,0.884881931,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
29,Blue,AB29,adult,NA,12/06/2025,230,,tag detached160,y,tip,NA,Pilosa,1,0.523598776,,12_5_2025,farland,hydro=137;bryo=1,NA,5,5,Low,N,61,113
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,x,middle,NA,Hydrozoa,,NA,1,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,x,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,x,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,x,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,x,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,x,middle,NA,Spirobranchus,,NA,2,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,x,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,x,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,x,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,x,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,x,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
30,Blue,AB30,adult,NA,12/06/2025,200,,tag detached200,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
