,tag_no.x,tag_colour,sea_id,rock_no,origin,tag_color,tag_no.y,rock_number,date,longest_blade,collected_from,biofouling_removed_14_5_25,no_blades,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,swab_prior_enrichment,swab_after_ernichment_16_5,date_sampled,blade_length,notes,blade_side,blade_zone,blade_no,sp,colony_length_max,colony_area,no_h,no_m,no_long_m
1210,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1211,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1212,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,21,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1213,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1214,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1215,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1216,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1217,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1218,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1219,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1220,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1221,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1222,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1223,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1224,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1225,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,30,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1226,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,NA,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.5,1.178097245,3,1,NA
1227,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1228,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.6,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1229,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1230,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,1,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1231,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.3,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1232,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.7,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1233,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.8,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1234,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1235,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,2,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1236,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.53,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1237,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,22,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1238,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1239,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,23,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1240,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1241,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1242,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1243,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,16,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1244,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1245,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1246,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1247,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1248,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1249,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1250,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1251,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1252,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1253,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1254,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,8,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1255,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1256,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1257,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1258,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,21,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1259,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1260,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1261,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1262,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1263,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1264,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1265,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1266,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1267,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1268,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1269,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1270,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1271,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,30,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1272,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,NA,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1,0.523598776,,NA,NA
1273,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1274,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.6,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1275,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1276,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,1,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1277,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.3,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1278,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.7,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1279,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.8,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1280,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1281,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,2,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1282,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.53,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1283,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,22,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1284,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1285,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,23,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1286,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1287,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1288,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1289,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,16,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1290,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1291,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1292,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1293,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1294,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1295,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1296,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1297,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1298,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1299,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1300,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,8,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1301,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1302,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1303,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1304,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,21,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1305,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1306,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1307,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1308,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1309,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1310,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1311,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1312,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1313,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1314,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1315,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1316,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1317,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,30,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1318,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,NA,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,x,tip,NA,ep,1.3,0.884881931,,NA,NA
1319,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1320,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.6,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1321,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1322,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,1,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1323,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.3,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1324,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.7,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1325,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.8,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1326,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1327,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,2,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1328,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,0.53,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1329,120notag,,AW3,,Kilchoan_young,,NA,NA,4_12_2025,22,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1330,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1331,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,23,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1332,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1333,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1334,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1335,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,16,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1336,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1337,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1338,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1339,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1340,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1341,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1342,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1343,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1344,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1345,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1346,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,8,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1347,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1348,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1349,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1350,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,21,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1351,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1352,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
1353,120notag,,AW3,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,4,,,,,04/06/2025,NA,tag detached,y,base,NA,,,NA,,NA,NA
