rank,tag_no_x,tag_color,seaweed_id,age,rock_no_x,epibiont_sampling_date,blade_length,notes,blade_side,blade_zone,blade_no,species,colony_length_max,colony_area,species_count,set_date,origin,biofouling_removed_14_5_25,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,swab_prior_enrichment,swab_after_ernichment_16_5
576,12,White,AW12,adult,NA,04/06/2025,130,,x,middle,NA,Membranipora,0.8,0.502654825,1,27_4_2025,FSC slip,,3,2,2,High,P,7,127
577,12,White,AW12,adult,NA,04/06/2025,130,,x,tip,NA,Membranipora,0.5,0.196349541,1,27_4_2025,FSC slip,,3,2,2,High,P,7,127
578,12,White,AW12,adult,NA,04/06/2025,130,,y,middle,NA,Membranipora,0.2,0.031415927,2,27_4_2025,FSC slip,,3,2,2,High,P,7,127
579,12,White,AW12,adult,NA,04/06/2025,130,,y,middle,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
580,12,White,AW12,adult,NA,04/06/2025,130,,y,tip,NA,Membranipora,0.4,0.125663706,2,27_4_2025,FSC slip,,3,2,2,High,P,7,127
581,12,White,AW12,adult,NA,04/06/2025,130,,y,tip,NA,Membranipora,0.5,0.196349541,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
582,12,White,AW12,adult,NA,04/06/2025,130,,y,tip,NA,Pilosa,0.5,0.130899694,1,27_4_2025,FSC slip,,3,2,2,High,P,7,127
583,12,White,AW12,adult,NA,04/06/2025,130,,x,base,NA,Spirobranchus,1.5,NA,2,27_4_2025,FSC slip,,3,2,2,High,P,7,127
584,12,White,AW12,adult,NA,04/06/2025,130,,y,middle,NA,Spirobranchus,0.2,NA,1,27_4_2025,FSC slip,,3,2,2,High,P,7,127
585,12,White,AW12,adult,NA,12/06/2025,130,,x,middle,NA,Hydrozoa,2,NA,1,27_4_2025,FSC slip,,3,2,2,High,P,7,127
586,12,White,AW12,adult,NA,12/06/2025,130,,x,tip,NA,Hydrozoa,,NA,3,27_4_2025,FSC slip,,3,2,2,High,P,7,127
587,12,White,AW12,adult,NA,12/06/2025,130,,y,tip,NA,Hydrozoa,0.5,NA,2,27_4_2025,FSC slip,,3,2,2,High,P,7,127
588,12,White,AW12,adult,NA,12/06/2025,130,,x,base,NA,Membranipora,1,0.785398163,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
589,12,White,AW12,adult,NA,12/06/2025,130,,x,middle,NA,Membranipora,2,3.141592654,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
590,12,White,AW12,adult,NA,12/06/2025,130,,x,middle,NA,Membranipora,2,3.141592654,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
591,12,White,AW12,adult,NA,12/06/2025,130,,y,middle,NA,Membranipora,4,12.56637061,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
592,12,White,AW12,adult,NA,12/06/2025,130,,y,middle,NA,Membranipora,2,3.141592654,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
593,12,White,AW12,adult,NA,12/06/2025,130,,y,middle,NA,Membranipora,2,3.141592654,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
594,12,White,AW12,adult,NA,12/06/2025,130,,y,middle,NA,Membranipora,2,3.141592654,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
595,12,White,AW12,adult,NA,12/06/2025,130,,y,middle,NA,Membranipora,2,3.141592654,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
596,12,White,AW12,adult,NA,12/06/2025,130,,y,tip,NA,Membranipora,0.5,0.196349541,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
597,12,White,AW12,adult,NA,12/06/2025,130,,y,tip,NA,Membranipora,0.5,0.196349541,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
598,12,White,AW12,adult,NA,12/06/2025,130,,y,tip,NA,Membranipora,0.5,0.196349541,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
599,12,White,AW12,adult,NA,12/06/2025,130,,y,tip,NA,Membranipora,0.4,0.125663706,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
600,12,White,AW12,adult,NA,12/06/2025,130,1 blue ray limpet,y,tip,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,2,2,High,P,7,127
601,12,White,AW12,adult,NA,12/06/2025,130,,x,base,NA,Spirobranchus,1,NA,1,27_4_2025,FSC slip,,3,2,2,High,P,7,127
602,12,White,AW12,adult,NA,12/06/2025,130,,x,middle,NA,Spirobranchus,2,NA,2,27_4_2025,FSC slip,,3,2,2,High,P,7,127
603,12,White,AW12,adult,NA,12/06/2025,130,,y,base,NA,Spirobranchus,,NA,2,27_4_2025,FSC slip,,3,2,2,High,P,7,127
604,12,White,AW12,adult,NA,12/06/2025,130,,y,middle,NA,Spirobranchus,4,NA,1,27_4_2025,FSC slip,,3,2,2,High,P,7,127
605,13,White,AW13,adult,NA,04/06/2025,140,,x,middle,NA,Membranipora,0.5,0.196349541,3,27_4_2025,FSC slip,,4,1,3,Low,N,1,100
606,13,White,AW13,adult,NA,04/06/2025,140,,x,middle,NA,Membranipora,0.8,0.502654825,,27_4_2025,FSC slip,,4,1,3,Low,N,1,100
607,13,White,AW13,adult,NA,04/06/2025,140,,x,middle,NA,Membranipora,0.5,0.196349541,,27_4_2025,FSC slip,,4,1,3,Low,N,1,100
608,13,White,AW13,adult,NA,04/06/2025,140,,y,middle,NA,Membranipora,1.2,1.130973355,4,27_4_2025,FSC slip,,4,1,3,Low,N,1,100
609,13,White,AW13,adult,NA,04/06/2025,140,,y,middle,NA,Membranipora,1.3,1.327322896,,27_4_2025,FSC slip,,4,1,3,Low,N,1,100
610,13,White,AW13,adult,NA,04/06/2025,140,,x,tip,NA,Spirobranchus,,NA,2,27_4_2025,FSC slip,,4,1,3,Low,N,1,100
611,13,White,AW13,adult,NA,12/06/2025,140,base only,x,base,NA,Membranipora,1,0.785398163,,27_4_2025,FSC slip,,4,1,3,Low,N,1,100
612,13,White,AW13,adult,NA,12/06/2025,140,base only,x,base,NA,Spirobranchus,1,NA,2,27_4_2025,FSC slip,,4,1,3,Low,N,1,100
613,13,White,AW13,adult,NA,12/06/2025,140,base only,y,,NA,Spirobranchus,,NA,2,27_4_2025,FSC slip,,4,1,3,Low,N,1,100
614,14,White,AW14,adult,NA,02/07/2025,130,,x,base,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,3,6,High,C,3,149
615,14,White,AW14,adult,NA,02/07/2025,130,,x,base,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,3,6,High,C,3,149
616,14,White,AW14,adult,NA,02/07/2025,130,,y,base,NA,Membranipora,0.1,0.007853982,,27_4_2025,FSC slip,,3,3,6,High,C,3,149
617,14,White,AW14,adult,NA,02/07/2025,130,,y,base,NA,Membranipora,0.1,0.007853982,,27_4_2025,FSC slip,,3,3,6,High,C,3,149
618,14,White,AW14,adult,NA,02/07/2025,130,,y,base,NA,Membranipora,0.1,0.007853982,,27_4_2025,FSC slip,,3,3,6,High,C,3,149
619,14,White,AW14,adult,NA,02/07/2025,130,,x,base,NA,Spirobranchus,,NA,6,27_4_2025,FSC slip,,3,3,6,High,C,3,149
620,14,White,AW14,adult,NA,02/07/2025,130,,y,base,NA,Spirobranchus,,NA,25,27_4_2025,FSC slip,,3,3,6,High,C,3,149
621,15,White,AW15,adult,NA,04/06/2025,115,,y,tip,NA,Hydrozoa,0.5,NA,1,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
622,15,White,AW15,adult,NA,04/06/2025,115,,x,middle,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
623,15,White,AW15,adult,NA,04/06/2025,115,,x,middle,NA,Membranipora,0.1,0.007853982,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
624,15,White,AW15,adult,NA,04/06/2025,115,,x,tip,NA,Membranipora,0.4,0.125663706,2,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
625,15,White,AW15,adult,NA,04/06/2025,115,,x,tip,NA,Membranipora,0.3,0.070685835,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
626,15,White,AW15,adult,NA,04/06/2025,115,,y,middle,NA,Membranipora,0.4,0.125663706,2,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
627,15,White,AW15,adult,NA,04/06/2025,115,,y,middle,NA,Membranipora,0.4,0.125663706,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
628,15,White,AW15,adult,NA,04/06/2025,115,,y,tip,NA,Membranipora,0.5,0.196349541,1,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
629,15,White,AW15,adult,NA,04/06/2025,115,,y,middle,NA,Pilosa,0.5,0.130899694,1,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
630,15,White,AW15,adult,NA,04/06/2025,115,,y,middle,NA,Spirobranchus,0.4,NA,1,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
631,15,White,AW15,adult,NA,12/06/2025,115,,x,middle,NA,Membranipora,3,7.068583471,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
632,15,White,AW15,adult,NA,12/06/2025,115,,x,middle,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
633,15,White,AW15,adult,NA,12/06/2025,115,,x,middle,NA,Membranipora,0.1,0.007853982,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
634,15,White,AW15,adult,NA,12/06/2025,115,,x,middle,NA,Membranipora,0.1,0.007853982,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
635,15,White,AW15,adult,NA,12/06/2025,115,,x,middle,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
636,15,White,AW15,adult,NA,12/06/2025,115,,x,tip,NA,Membranipora,0.4,0.125663706,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
637,15,White,AW15,adult,NA,12/06/2025,115,,x,tip,NA,Membranipora,0.3,0.070685835,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
638,15,White,AW15,adult,NA,12/06/2025,115,,y,middle,NA,Membranipora,2.5,4.908738521,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
639,15,White,AW15,adult,NA,12/06/2025,115,,y,middle,NA,Membranipora,0.6,0.282743339,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
640,15,White,AW15,adult,NA,12/06/2025,115,,y,middle,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
641,15,White,AW15,adult,NA,12/06/2025,115,,x,middle,NA,Pilosa,0.8,0.335103216,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
642,15,White,AW15,adult,NA,12/06/2025,115,,y,middle,NA,Pilosa,1.1,0.633554518,,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
643,15,White,AW15,adult,NA,12/06/2025,115,,y,middle,NA,Spirobranchus,2.5,NA,1,27_4_2025,FSC slip,,3,3,7,Low,C,10,144
644,16,White,AW16,adult,NA,04/06/2025,130,,x,middle,NA,Membranipora,0.5,0.196349541,3,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
645,16,White,AW16,adult,NA,04/06/2025,130,,y,base,NA,Membranipora,0.2,0.031415927,1,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
646,16,White,AW16,adult,NA,04/06/2025,130,,y,middle,NA,Membranipora,0.4,0.125663706,3,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
647,16,White,AW16,adult,NA,04/06/2025,130,,y,middle,NA,Membranipora,0.3,0.070685835,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
648,16,White,AW16,adult,NA,04/06/2025,130,,y,middle,NA,Membranipora,0.1,0.007853982,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
649,16,White,AW16,adult,NA,04/06/2025,130,,y,tip,NA,Membranipora,0.2,0.031415927,1,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
650,16,White,AW16,adult,NA,04/06/2025,130,,x,middle,NA,Pilosa,1,0.523598776,2,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
651,16,White,AW16,adult,NA,04/06/2025,130,,x,middle,NA,Pilosa,1,0.523598776,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
652,16,White,AW16,adult,NA,04/06/2025,130,,x,tip,NA,Pilosa,0.4,0.083775804,1,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
653,16,White,AW16,adult,NA,04/06/2025,130,,x,tip,NA,Spirobranchus,0.4,NA,1,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
654,16,White,AW16,adult,NA,04/06/2025,130,,y,base,NA,Spirobranchus,0.2,NA,1,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
655,16,White,AW16,adult,NA,12/06/2025,130,,x,middle,NA,Membranipora,0.3,0.070685835,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
656,16,White,AW16,adult,NA,12/06/2025,130,,x,middle,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
657,16,White,AW16,adult,NA,12/06/2025,130,,x,middle,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
658,16,White,AW16,adult,NA,12/06/2025,130,,x,tip,NA,Membranipora,3,7.068583471,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
659,16,White,AW16,adult,NA,12/06/2025,130,,y,middle,NA,Membranipora,2.5,4.908738521,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
660,16,White,AW16,adult,NA,12/06/2025,130,,y,middle,NA,Membranipora,1,0.785398163,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
661,16,White,AW16,adult,NA,12/06/2025,130,,y,middle,NA,Membranipora,0.3,0.070685835,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
662,16,White,AW16,adult,NA,12/06/2025,130,,y,middle,NA,Membranipora,0.3,0.070685835,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
663,16,White,AW16,adult,NA,12/06/2025,130,,y,middle,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
664,16,White,AW16,adult,NA,12/06/2025,130,,y,middle,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
665,16,White,AW16,adult,NA,12/06/2025,130,,y,middle,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
666,16,White,AW16,adult,NA,12/06/2025,130,,y,middle,NA,Membranipora,1,0.785398163,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
667,16,White,AW16,adult,NA,12/06/2025,130,,y,middle,NA,Pilosa,1.4,1.0262536,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
668,16,White,AW16,adult,NA,12/06/2025,130,,y,middle,NA,Pilosa,1,0.523598776,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
669,16,White,AW16,adult,NA,12/06/2025,130,,y,tip,NA,Pilosa,0.6,0.188495559,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
670,16,White,AW16,adult,NA,12/06/2025,130,,y,tip,NA,Pilosa,0.3,0.04712389,,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
671,16,White,AW16,adult,NA,12/06/2025,130,,x,base,NA,Spirobranchus,,NA,1,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
672,16,White,AW16,adult,NA,12/06/2025,130,,x,middle,NA,Spirobranchus,0.3,NA,1,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
673,16,White,AW16,adult,NA,12/06/2025,130,,x,tip,NA,Spirobranchus,3,NA,4,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
674,16,White,AW16,adult,NA,12/06/2025,130,,y,base,NA,Spirobranchus,,NA,1,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
675,16,White,AW16,adult,NA,12/06/2025,130,,y,middle,NA,Spirobranchus,1.4,NA,3,27_4_2025,FSC slip,,3,2,5,Low,P,5,122
676,17,Blue,AB17,adult,NA,02/07/2025,190,,x,middle,NA,Hydrozoa,,NA,3,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
677,17,Blue,AB17,adult,NA,02/07/2025,190,,y,base,NA,Hydrozoa,,NA,9,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
678,17,Blue,AB17,adult,NA,02/07/2025,190,,y,tip,NA,Hydrozoa,,NA,6,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
679,17,Blue,AB17,adult,NA,02/07/2025,190,,x,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
680,17,Blue,AB17,adult,NA,02/07/2025,190,,x,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
681,17,Blue,AB17,adult,NA,02/07/2025,190,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
682,17,Blue,AB17,adult,NA,02/07/2025,190,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
683,17,Blue,AB17,adult,NA,02/07/2025,190,,x,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
684,17,Blue,AB17,adult,NA,02/07/2025,190,,y,base,NA,Membranipora,1.5,1.767145868,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
685,17,Blue,AB17,adult,NA,02/07/2025,190,,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
686,17,Blue,AB17,adult,NA,02/07/2025,190,,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
687,17,Blue,AB17,adult,NA,02/07/2025,190,,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
688,17,Blue,AB17,adult,NA,02/07/2025,190,,y,base,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
689,17,Blue,AB17,adult,NA,02/07/2025,190,,y,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
690,17,Blue,AB17,adult,NA,02/07/2025,190,,y,tip,NA,Membranipora,2,3.141592654,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
691,17,Blue,AB17,adult,NA,02/07/2025,190,,y,tip,NA,Membranipora,0.4,0.125663706,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
692,17,Blue,AB17,adult,NA,02/07/2025,190,,y,tip,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
693,17,Blue,AB17,adult,NA,02/07/2025,190,,x,middle,NA,Pilosa,1,0.523598776,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
694,17,Blue,AB17,adult,NA,02/07/2025,190,,x,middle,NA,Pilosa,2,2.094395102,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
695,17,Blue,AB17,adult,NA,02/07/2025,190,,x,middle,NA,Pilosa,1,0.523598776,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
696,17,Blue,AB17,adult,NA,02/07/2025,190,,x,middle,NA,Pilosa,0.5,0.130899694,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
697,17,Blue,AB17,adult,NA,02/07/2025,190,,y,tip,NA,Pilosa,1.5,1.178097245,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
698,17,Blue,AB17,adult,NA,02/07/2025,190,,y,tip,NA,Pilosa,1.5,1.178097245,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
699,17,Blue,AB17,adult,NA,02/07/2025,190,,x,base,NA,Spirobranchus,,NA,9,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
700,17,Blue,AB17,adult,NA,02/07/2025,190,,x,middle,NA,Spirobranchus,,NA,6,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
701,17,Blue,AB17,adult,NA,02/07/2025,190,,y,base,NA,Spirobranchus,,NA,12,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
702,17,Blue,AB17,adult,NA,02/07/2025,190,,y,tip,NA,Spirobranchus,,NA,8,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
703,17,Blue,AB17,adult,NA,04/06/2025,190,,x,middle,NA,Hydrozoa,0.5,NA,4,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
704,17,Blue,AB17,adult,NA,04/06/2025,190,,x,tip,NA,Hydrozoa,0.5,NA,3,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
705,17,Blue,AB17,adult,NA,04/06/2025,190,,y,tip,NA,Hydrozoa,0.5,NA,5,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
706,17,Blue,AB17,adult,NA,04/06/2025,190,,x,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
707,17,Blue,AB17,adult,NA,04/06/2025,190,,x,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
708,17,Blue,AB17,adult,NA,04/06/2025,190,,x,middle,NA,Membranipora,0.2,0.031415927,4,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
709,17,Blue,AB17,adult,NA,04/06/2025,190,,y,middle,NA,Membranipora,0.5,0.196349541,3,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
710,17,Blue,AB17,adult,NA,04/06/2025,190,,y,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
711,17,Blue,AB17,adult,NA,04/06/2025,190,,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
712,17,Blue,AB17,adult,NA,04/06/2025,190,,x,middle,NA,Pilosa,0.5,0.130899694,1,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
713,17,Blue,AB17,adult,NA,04/06/2025,190,,x,tip,NA,Pilosa,0.5,0.130899694,1,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
714,17,Blue,AB17,adult,NA,04/06/2025,190,,y,base,NA,Pilosa,0.4,0.083775804,1,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
715,17,Blue,AB17,adult,NA,04/06/2025,190,,y,middle,NA,Pilosa,1,0.523598776,1,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
716,17,Blue,AB17,adult,NA,04/06/2025,190,,y,tip,NA,Pilosa,0.5,0.130899694,1,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
717,17,Blue,AB17,adult,NA,04/06/2025,190,,x,tip,NA,Spirobranchus,0.5,NA,2,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
718,17,Blue,AB17,adult,NA,04/06/2025,190,,y,tip,NA,Spirobranchus,0.5,NA,1,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
719,17,Blue,AB17,adult,NA,12/06/2025,190,,x,middle,NA,Hydrozoa,0.8,NA,1,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
720,17,Blue,AB17,adult,NA,12/06/2025,190,,x,tip,NA,Hydrozoa,1.2,NA,2,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
721,17,Blue,AB17,adult,NA,12/06/2025,190,,y,base,NA,Hydrozoa,,NA,6,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
722,17,Blue,AB17,adult,NA,12/06/2025,190,,y,tip,NA,Hydrozoa,1,NA,10,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
723,17,Blue,AB17,adult,NA,12/06/2025,190,,x,middle,NA,Membranipora,1,0.785398163,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
724,17,Blue,AB17,adult,NA,12/06/2025,190,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
725,17,Blue,AB17,adult,NA,12/06/2025,190,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
726,17,Blue,AB17,adult,NA,12/06/2025,190,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
727,17,Blue,AB17,adult,NA,12/06/2025,190,,x,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
728,17,Blue,AB17,adult,NA,12/06/2025,190,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
729,17,Blue,AB17,adult,NA,12/06/2025,190,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
730,17,Blue,AB17,adult,NA,12/06/2025,190,,x,middle,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
731,17,Blue,AB17,adult,NA,12/06/2025,190,,x,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
732,17,Blue,AB17,adult,NA,12/06/2025,190,,y,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
733,17,Blue,AB17,adult,NA,12/06/2025,190,,y,middle,NA,Membranipora,0.6,0.282743339,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
734,17,Blue,AB17,adult,NA,12/06/2025,190,,y,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
735,17,Blue,AB17,adult,NA,12/06/2025,190,,y,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
736,17,Blue,AB17,adult,NA,12/06/2025,190,,x,middle,NA,Pilosa,0.8,0.335103216,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
737,17,Blue,AB17,adult,NA,12/06/2025,190,,x,tip,NA,Pilosa,1.2,0.753982237,,12_5_2025,farland,hydro=112;bryo=8;maerl2,NA,5,6,High,N,49,112
