tag_no_x,tag_colour,seaweed_id,rock_no,age,epibiont_sampling,blade_length_pre_experiment,blade_length_in_experiment,notes,origin,tag_no_y,rock_number,date,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,tag_no_x,tag_colour,origin_kelp,biofouling_removed_14_5_25,,blade_length_pre_experiment,blade_length_in_experiment,,rank_of_blade_on_rock,,no_young_blades_per_rock,swab_prior_enrichment,swab_after_ernichment_16_5,blade_side,blade_zone,species,bryozoan_colony_length_max,bryozoan_colony_area,hydrozoan_counts,spirobranchus_counts
123notag,,AG37,NA,old,12/06/2025,200,,tag detached,Adult_local,39,,12_5_2027,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,NA,,,69,154,x,middle,Membranipora,0.3,0.070685835,,
123notag,,AG37,NA,old,12/06/2025,200,,,Adult_local,40,,12_5_2028,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,,,,69,154,x,tip,Obelia,NA,NA,2,
123notag,,AG37,NA,old,12/06/2025,200,,tag detached,Adult_local,41,,12_5_2029,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,NA,,,69,154,x,tip,Membranipora,0.5,0.196349541,,
123notag,,AG37,NA,old,12/06/2025,200,,tag detached,Adult_local,42,,12_5_2030,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,NA,,,69,154,x,tip,Pilosa,0.8,0.335103216,,
123notag,,AG37,NA,old,12/06/2025,200,,tag detached,Adult_local,43,,12_5_2031,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,NA,,,69,154,x,tip,Membranipora,0.4,0.125663706,,
123notag,,AG37,NA,old,12/06/2025,200,,tag detached,Adult_local,44,,12_5_2032,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,NA,,,76,146,x,tip,Spirobranchus,,,,1
123notag,,AG37,NA,old,12/06/2025,200,,tag detached,Adult_local,44,,12_5_2032,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,NA,,,69,154,y,base,Membranipora,0.3,0.070685835,,
123notag,,AG37,NA,old,12/06/2025,200,,1 x Pilosaiphyte,Adult_local,45,,12_5_2033,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,NA,,,76,146,y,base,Spirobranchus,,NA,,6
123notag,,AG37,NA,old,12/06/2025,200,,1 x Pilosaiphyte,Adult_local,45,,12_5_2033,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,NA,,,69,154,y,middle,Membranipora,0.3,0.070685835,,
123notag,,AG37,NA,old,12/06/2025,200,,tag detached,Adult_local,46,,12_5_2034,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,NA,,,69,154,y,middle,Membranipora,0.3,0.070685835,,
123notag,,AG37,NA,old,12/06/2025,200,,,Adult_local,47,,12_5_2035,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,,,,69,154,y,tip,Obelia,NA,NA,1,
123notag,,AG37,NA,old,12/06/2025,200,,,Adult_local,48,,12_5_2036,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,,,,76,146,y,middle,Spirobranchus,,,,6
123notag,,AG37,NA,old,12/06/2025,200,,tag detached,Adult_local,37,,12_5_2025,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,NA,,,69,154,y,tip,Membranipora,0.6,0.282743339,,
123notag,,AG37,NA,old,12/06/2025,200,,tag detached,Adult_local,37,,12_5_2025,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,NA,,,69,154,y,tip,Pilosa,0.8,0.335103216,,
123notag,,AG37,NA,old,12/06/2025,200,,tag detached,Adult_local,37,,12_5_2025,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,NA,,,69,154,y,tip,Membranipora,0.4,0.125663706,,
123notag,,AG37,NA,old,12/06/2025,200,,tag detached,Adult_local,37,,12_5_2025,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,NA,,,69,154,y,tip,Membranipora,0.4,0.125663706,,
123notag,,AG37,NA,old,12/06/2025,200,,tag detached,Adult_local,37,,12_5_2025,,7,3,Low,C,123notag,,farland,bryo=14;hydro11;maerl=4;sil=1,,200,,,NA,,,69,154,y,tip,Membranipora,0.5,0.196349541,,
yt,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,yt,blue,farland,bryo=11;hydro=37,,200,,,NA,,,76,146,y,tip,Spirobranchus,,,,1
30,blue,AB30,NA,old,02/07/2025,200,,no tip,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,x,base,Obelia,NA,NA,15,
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,x,middle,Membranipora,0.1,0.007853982,,
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,x,middle,Membranipora,2,3.141592654,,
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,x,middle,Membranipora,1.5,1.767145868,,
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,21,124,x,tip,Spirobranchus,,,,1
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,y,base,Membranipora,0.1,0.007853982,,
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,y,base,Membranipora,0.2,0.031415927,,
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,y,base,Membranipora,0.1,0.007853982,,
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,69,154,x,base,Spirobranchus,,,,1
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,y,middle,Membranipora,2.5,4.908738521,,
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,y,middle,Membranipora,0.1,0.007853982,,
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,y,middle,Membranipora,0.1,0.007853982,,
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,y,middle,Membranipora,0.2,0.031415927,,
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,y,middle,Membranipora,1,0.785398163,,
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,62,134,y,middle,Pilosa,1.4,1.0262536,,
30,blue,AB30,NA,old,02/07/2025,200,,,Adult_local,30,,12_5_2025,,7,4,High,P,30,blue,farland,bryo=11;hydro=37,,200,,,NA,,,69,154,x,middle,Spirobranchus,,,,4
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,base,,,NA,,
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Membranipora,0.8,0.502654825,,
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Membranipora,0.5,0.196349541,,
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,,,,63,152,x,tip,Obelia,NA,NA,10,
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,tip,Membranipora,0.3,0.070685835,,
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,tip,Membranipora,0.4,0.125663706,,
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,tip,Pilosa,0.5,0.130899694,,
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,base,,,NA,,
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,middle,,,NA,,
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,,,,63,152,y,tip,Obelia,NA,NA,4,
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Pilosa,0.4,0.083775804,,
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.4,0.125663706,,
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.5,0.196349541,,
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.3,0.070685835,,
31,blue,AB31,NA,old,04/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.2,0.031415927,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,base,,,NA,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,69,154,y,base,Spirobranchus,,,,2
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Pilosa,1,0.523598776,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Pilosa,0.5,0.130899694,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Pilosa,1.2,0.753982237,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Membranipora,0.4,0.125663706,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Membranipora,0.4,0.125663706,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Membranipora,0.4,0.125663706,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Membranipora,0.3,0.070685835,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Membranipora,0.4,0.125663706,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Membranipora,0.2,0.031415927,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Membranipora,0.5,0.196349541,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,tip,Pilosa,1,0.523598776,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,tip,Membranipora,0.2,0.031415927,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,tip,Membranipora,0.2,0.031415927,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,tip,Membranipora,0.3,0.070685835,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,tip,Membranipora,0.6,0.282743339,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,tip,Membranipora,0.8,0.502654825,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,69,154,y,middle,Spirobranchus,,,,4
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,,,,63,152,y,middle,Obelia,NA,NA,4,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,middle,Pilosa,1.8,1.696460033,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,middle,Membranipora,0.3,0.070685835,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,,,,63,152,y,tip,Obelia,NA,NA,20,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.5,0.196349541,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.3,0.070685835,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.5,0.196349541,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.3,0.070685835,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.3,0.070685835,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.3,0.070685835,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.3,0.070685835,,
31,blue,AB31,NA,old,12/06/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.3,0.070685835,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,base,Membranipora,0.2,0.031415927,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,base,Membranipora,0.1,0.007853982,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,base,Membranipora,0.1,0.007853982,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,base,Membranipora,0.1,0.007853982,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,base,Membranipora,0.1,0.007853982,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,69,154,y,tip,Spirobranchus,,,,1
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,base,Obelia,NA,NA,4,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Membranipora,1,0.785398163,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Membranipora,0.5,0.196349541,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Membranipora,0.5,0.196349541,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Membranipora,0.5,0.196349541,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Membranipora,0.2,0.031415927,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,middle,Pilosa,0.2,0.020943951,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,62,134,x,base,Spirobranchus,,NA,,5
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,tip,Membranipora,2,3.141592654,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,tip,Pilosa,1.5,1.178097245,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,tip,Pilosa,1,0.523598776,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,tip,Pilosa,1,0.523598776,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,62,134,x,middle,Spirobranchus,,NA,,6
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,x,tip,Obelia,NA,NA,10,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,base,Membranipora,0.5,0.196349541,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,base,Membranipora,0.2,0.031415927,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,base,Pilosa,2.5,3.272492347,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,middle,Membranipora,0.5,0.196349541,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,middle,Membranipora,0.5,0.196349541,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,middle,Membranipora,0.2,0.031415927,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,,,Pilosa,1,0.523598776,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,62,134,y,middle,Spirobranchus,,NA,,9
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,2,3.141592654,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.5,0.196349541,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.2,0.031415927,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.2,0.031415927,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.1,0.007853982,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Membranipora,0.1,0.007853982,,
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,62,134,y,middle,Spirobranchus,,NA,,9
31,blue,AB31,NA,old,02/07/2025,240,,,Adult_local,31,,12_5_2025,,7,3,Low,C,31,blue,farland,"bryo=29;hydro=74,blueRay_limpet=1",,240,,,NA,,,63,152,y,tip,Obelia,NA,NA,20,
32,blue,AB32,NA,old,04/06/2025,120,,,Adult_local,32,,12_5_2025,,7,7,Low,N,32,blue,farland,clean,,120,,,NA,,,64,117,x,base,,,NA,,
