"","tag_no.x","tag_colour","seaweed_id","rock_no","date_sampled","blade_length","notes","blade_side","blade_zone","blade_no","sp","colony_length_max","colony_area","no_h","no_m","no_long_m","tank","origin","tag_color","tag_no.y","rock_number","date","longest_blade","collected_from","biofouling_removed_14_5_25","no_blades","initial_tank","nutrient_treatment_tank","main_experiment_tank","turbulence","nutrient_treatment","swab_prior_enrichment","swab_after_ernichment_16_5","total_colony_area"
"330","31","blue","AB31",NA,"12/06/2025",NA,"","x","middle",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"331","31","blue","AB31",NA,"12/06/2025",NA,"","x","middle",NA,"mm","0.4",0.125663706,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"332","31","blue","AB31",NA,"12/06/2025",NA,"","x","middle",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"333","31","blue","AB31",NA,"12/06/2025",NA,"","x","middle",NA,"mm","0.5",0.196349541,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"334","31","blue","AB31",NA,"12/06/2025",NA,"","x","tip",NA,"ep","1",0.523598776,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",3.628539516
"335","31","blue","AB31",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"336","31","blue","AB31",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"337","31","blue","AB31",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"338","31","blue","AB31",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.6",0.282743339,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"339","31","blue","AB31",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.8",0.502654825,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"340","31","blue","AB31",NA,"12/06/2025",NA,"","y","base",NA,"","",NA,NA,4,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",0
"341","31","blue","AB31",NA,"12/06/2025",NA,"","y","middle",NA,"ep","1.8",1.696460033,4,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",3.628539516
"342","31","blue","AB31",NA,"12/06/2025",NA,"","y","middle",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"343","31","blue","AB31",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.5",0.196349541,20,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"344","31","blue","AB31",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"345","31","blue","AB31",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.5",0.196349541,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"346","31","blue","AB31",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"347","31","blue","AB31",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"348","31","blue","AB31",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"349","31","blue","AB31",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"350","31","blue","AB31",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",31,NA,"12_5_2025",240,"farland","bryo=29;hydro=74,blueRay_limpet=1",NA,NA,7,3,"Low","C","63","152",2.607521907
"351","32","blue","AB32",NA,"04/06/2025",NA,"","x","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",32,NA,"12_5_2025",120,"farland","clean",NA,NA,5,7,"Low","N","64","117",0
"352","32","blue","AB32",NA,"04/06/2025",NA,"","x","middle",NA,"","",NA,NA,1,NA,NA,"Adult_local","Blue",32,NA,"12_5_2025",120,"farland","clean",NA,NA,5,7,"Low","N","64","117",0
"353","32","blue","AB32",NA,"04/06/2025",NA,"","x","tip",NA,"mm","1",0.785398163,NA,NA,NA,NA,"Adult_local","Blue",32,NA,"12_5_2025",120,"farland","clean",NA,NA,5,7,"Low","N","64","117",0.981747704
"354","32","blue","AB32",NA,"04/06/2025",NA,"","y","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",32,NA,"12_5_2025",120,"farland","clean",NA,NA,5,7,"Low","N","64","117",0
"355","32","blue","AB32",NA,"04/06/2025",NA,"","y","middle",NA,"mm","0.5",0.196349541,NA,NA,NA,NA,"Adult_local","Blue",32,NA,"12_5_2025",120,"farland","clean",NA,NA,5,7,"Low","N","64","117",0.981747704
"356","32","blue","AB32",NA,"12/06/2025",NA,"","x","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",32,NA,"12_5_2025",120,"farland","clean",NA,NA,5,7,"Low","N","64","117",0
"357","32","blue","AB32",NA,"12/06/2025",NA,"","x","middle",NA,"mm","0.9",0.636172512,NA,2,NA,NA,"Adult_local","Blue",32,NA,"12_5_2025",120,"farland","clean",NA,NA,5,7,"Low","N","64","117",0.636172512
"358","32","blue","AB32",NA,"12/06/2025",NA,"","x","tip",NA,"ep","1.5",1.178097245,NA,NA,NA,NA,"Adult_local","Blue",32,NA,"12_5_2025",120,"farland","clean",NA,NA,5,7,"Low","N","64","117",1.261873049
"359","32","blue","AB32",NA,"12/06/2025",NA,"","y","base",NA,"","",NA,NA,2,NA,NA,"Adult_local","Blue",32,NA,"12_5_2025",120,"farland","clean",NA,NA,5,7,"Low","N","64","117",0
"360","32","blue","AB32",NA,"12/06/2025",NA,"","y","middle",NA,"ep","0.4",0.083775804,NA,6,NA,NA,"Adult_local","Blue",32,NA,"12_5_2025",120,"farland","clean",NA,NA,5,7,"Low","N","64","117",1.261873049
"361","32","blue","AB32",NA,"12/06/2025",NA,"","y","tip",NA,"","",NA,2,NA,NA,NA,"Adult_local","Blue",32,NA,"12_5_2025",120,"farland","clean",NA,NA,5,7,"Low","N","64","117",0
"362","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","base",NA,"mm","1",0.785398163,NA,1,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",5.372123439
"363","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","base",NA,"mm","0.5",0.196349541,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",5.372123439
"364","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","base",NA,"ep","1.3",0.884881931,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",7.016223593
"365","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","base",NA,"mm","0.9",0.636172512,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",5.372123439
"366","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","middle",NA,"ep","1",0.523598776,4,5,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",7.016223593
"367","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","middle",NA,"ep","0.9",0.424115008,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",7.016223593
"368","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","middle",NA,"mm","1.5",1.767145868,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",5.372123439
"369","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","middle",NA,"mm","0.6",0.282743339,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",5.372123439
"370","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","middle",NA,"mm","0.6",0.282743339,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",5.372123439
"371","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","middle",NA,"mm","0.2",0.031415927,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",5.372123439
"372","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","tip",NA,"ep","1.5",1.178097245,NA,1,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",7.016223593
"373","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","tip",NA,"mm","1",0.785398163,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",5.372123439
"374","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","tip",NA,"mm","0.8",0.502654825,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",5.372123439
"375","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","tip",NA,"ep","1.9",1.89019158,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",7.016223593
"376","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","x","tip",NA,"ep","1.2",0.753982237,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",7.016223593
"377","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","y","base",NA,"","",NA,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",0
"378","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","y","middle",NA,"mm","0.3",0.070685835,2,3,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",5.372123439
"379","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","y","middle",NA,"mm","0.2",0.031415927,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",5.372123439
"380","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","y","tip",NA,"ep","1.4",1.0262536,NA,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",7.016223593
"381","110notag","","AG34",NA,"12/06/2025",NA,"tag detached","y","tip",NA,"ep","0.8",0.335103216,4,NA,NA,6,"Adult_local","Green",34,NA,"12_5_2025",66,"farland","clean",NA,NA,7,7,"Low","C","66","157",7.016223593
"382","35","green","AG35",NA,"04/06/2025",NA,"meristem only:clean","","",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Green",35,NA,"12_5_2025",65,"farland","clean",NA,NA,5,2,"High","N","67","118",0
"383","80notag","","AG35",NA,"12/06/2025",NA,"tag detached","x","base",NA,"","",NA,NA,NA,NA,3,"Adult_local","Green",35,NA,"12_5_2025",65,"farland","clean",NA,NA,5,2,"High","N","67","118",0
"384","80notag","","AG35",NA,"12/06/2025",NA,"tag detached","x","middle",NA,"mm","0.2",0.031415927,NA,1,NA,3,"Adult_local","Green",35,NA,"12_5_2025",65,"farland","clean",NA,NA,5,2,"High","N","67","118",0.424115009
"385","80notag","","AG35",NA,"12/06/2025",NA,"tag detached","x","tip",NA,"mm","0.5",0.196349541,NA,NA,NA,3,"Adult_local","Green",35,NA,"12_5_2025",65,"farland","clean",NA,NA,5,2,"High","N","67","118",0.424115009
"386","80notag","","AG35",NA,"12/06/2025",NA,"tag detached","x","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,3,"Adult_local","Green",35,NA,"12_5_2025",65,"farland","clean",NA,NA,5,2,"High","N","67","118",0.424115009
"387","80notag","","AG35",NA,"12/06/2025",NA,"tag detached","x","tip",NA,"mm","0.4",0.125663706,NA,NA,NA,3,"Adult_local","Green",35,NA,"12_5_2025",65,"farland","clean",NA,NA,5,2,"High","N","67","118",0.424115009
"388","80notag","","AG35",NA,"12/06/2025",NA,"tag detached","y","base",NA,"","",NA,NA,NA,NA,3,"Adult_local","Green",35,NA,"12_5_2025",65,"farland","clean",NA,NA,5,2,"High","N","67","118",0
"389","80notag","","AG35",NA,"12/06/2025",NA,"tag detached","y","middle",NA,"","",NA,NA,5,NA,3,"Adult_local","Green",35,NA,"12_5_2025",65,"farland","clean",NA,NA,5,2,"High","N","67","118",0
"390","80notag","","AG35",NA,"12/06/2025",NA,"tag detached","y","tip",NA,"ep","0.1",0.005235988,1,NA,NA,3,"Adult_local","Green",35,NA,"12_5_2025",65,"farland","clean",NA,NA,5,2,"High","N","67","118",0.005235988
"391","36","green","AG36",NA,"04/06/2025",NA,"tag detached_160cm","x","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Green",36,NA,"12_5_2025",175,"farland","hydro=37;bryo=1;donut=1;maerl=1",NA,NA,6,5,"Low","P","68","132",0
"392","36","green","AG36",NA,"04/06/2025",NA,"tag detached_160cm","x","middle",NA,"ep","1",0.523598776,NA,NA,NA,NA,"Adult_local","Green",36,NA,"12_5_2025",175,"farland","hydro=37;bryo=1;donut=1;maerl=1",NA,NA,6,5,"Low","P","68","132",1.246165087
"393","36","green","AG36",NA,"04/06/2025",NA,"tag detached_160cm","x","middle",NA,"ep","0.6",0.188495559,NA,NA,NA,NA,"Adult_local","Green",36,NA,"12_5_2025",175,"farland","hydro=37;bryo=1;donut=1;maerl=1",NA,NA,6,5,"Low","P","68","132",1.246165087
"394","36","green","AG36",NA,"04/06/2025",NA,"tag detached_160cm","x","tip",NA,"ep","0.5",0.130899694,NA,NA,NA,NA,"Adult_local","Green",36,NA,"12_5_2025",175,"farland","hydro=37;bryo=1;donut=1;maerl=1",NA,NA,6,5,"Low","P","68","132",1.246165087
"395","36","green","AG36",NA,"04/06/2025",NA,"tag detached_160cm","y","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Green",36,NA,"12_5_2025",175,"farland","hydro=37;bryo=1;donut=1;maerl=1",NA,NA,6,5,"Low","P","68","132",0
"396","36","green","AG36",NA,"04/06/2025",NA,"tag detached_160cm","y","middle",NA,"ep","0.5",0.130899694,NA,NA,NA,NA,"Adult_local","Green",36,NA,"12_5_2025",175,"farland","hydro=37;bryo=1;donut=1;maerl=1",NA,NA,6,5,"Low","P","68","132",1.246165087
"397","36","green","AG36",NA,"04/06/2025",NA,"tag detached_160cm","y","middle",NA,"mm","0.5",0.196349541,NA,NA,NA,NA,"Adult_local","Green",36,NA,"12_5_2025",175,"farland","hydro=37;bryo=1;donut=1;maerl=1",NA,NA,6,5,"Low","P","68","132",0.196349541
"398","36","green","AG36",NA,"04/06/2025",NA,"tag detached_160cm","y","middle",NA,"ep","0.3",0.04712389,NA,NA,NA,NA,"Adult_local","Green",36,NA,"12_5_2025",175,"farland","hydro=37;bryo=1;donut=1;maerl=1",NA,NA,6,5,"Low","P","68","132",1.246165087
"399","36","green","AG36",NA,"04/06/2025",NA,"tag detached_160cm","y","tip",NA,"ep","0.5",0.130899694,NA,NA,NA,NA,"Adult_local","Green",36,NA,"12_5_2025",175,"farland","hydro=37;bryo=1;donut=1;maerl=1",NA,NA,6,5,"Low","P","68","132",1.246165087
"400","36","green","AG36",NA,"04/06/2025",NA,"tag detached_160cm","y","tip",NA,"ep","0.3",0.04712389,NA,NA,NA,NA,"Adult_local","Green",36,NA,"12_5_2025",175,"farland","hydro=37;bryo=1;donut=1;maerl=1",NA,NA,6,5,"Low","P","68","132",1.246165087
"401","36","green","AG36",NA,"04/06/2025",NA,"tag detached_160cm","y","tip",NA,"ep","0.3",0.04712389,NA,NA,NA,NA,"Adult_local","Green",36,NA,"12_5_2025",175,"farland","hydro=37;bryo=1;donut=1;maerl=1",NA,NA,6,5,"Low","P","68","132",1.246165087
"402","37","green","AG37",NA,"04/06/2025",NA,"tag detached_120","x","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",0
"403","37","green","AG37",NA,"04/06/2025",NA,"tag detached_120","x","middle",NA,"ep","0.5",0.130899694,NA,1,NA,NA,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",0.392699082
"404","37","green","AG37",NA,"04/06/2025",NA,"tag detached_120","x","middle",NA,"ep","0.5",0.130899694,NA,NA,NA,NA,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",0.392699082
"405","37","green","AG37",NA,"04/06/2025",NA,"tag detached_120","x","tip",NA,"ep","0.5",0.130899694,NA,1,NA,NA,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",0.392699082
"406","37","green","AG37",NA,"04/06/2025",NA,"tag detached_120","x","tip",NA,"mm","0.4",0.125663706,NA,NA,NA,NA,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",0.133517688
"407","37","green","AG37",NA,"04/06/2025",NA,"tag detached_120","x","tip",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",0.133517688
"408","37","green","AG37",NA,"04/06/2025",NA,"tag detached_120","y","base",NA,"","",NA,NA,2,NA,NA,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",0
"409","37","green","AG37",NA,"04/06/2025",NA,"tag detached_120","y","middle",NA,"","",NA,NA,1,NA,NA,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",0
"410","37","green","AG37",NA,"04/06/2025",NA,"tag detached_120","y","tip",NA,"","",NA,NA,4,NA,NA,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",0
"411","123notag","","AG37",NA,"12/06/2025",NA,"tag detached","x","base",NA,"mm","0.3",0.070685835,NA,1,NA,3,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",1.476548549
"412","123notag","","AG37",NA,"12/06/2025",NA,"tag detached","x","middle",NA,"mm","0.3",0.070685835,NA,4,NA,3,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",1.476548549
"413","123notag","","AG37",NA,"12/06/2025",NA,"tag detached","x","middle",NA,"mm","0.3",0.070685835,NA,NA,NA,3,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",1.476548549
"414","123notag","","AG37",NA,"12/06/2025",NA,"tag detached","x","tip",NA,"mm","0.5",0.196349541,2,NA,NA,3,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",1.476548549
"415","123notag","","AG37",NA,"12/06/2025",NA,"tag detached","x","tip",NA,"ep","0.8",0.335103216,NA,NA,NA,3,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",0.670206432
"416","123notag","","AG37",NA,"12/06/2025",NA,"tag detached","x","tip",NA,"mm","0.4",0.125663706,NA,NA,NA,3,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",1.476548549
"417","123notag","","AG37",NA,"12/06/2025",NA,"tag detached","y","base",NA,"mm","0.3",0.070685835,NA,2,NA,3,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",1.476548549
"418","123notag","","AG37",NA,"12/06/2025",NA,"1 x epiphyte","y","middle",NA,"mm","0.3",0.070685835,NA,4,NA,3,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",1.476548549
"419","123notag","","AG37",NA,"12/06/2025",NA,"tag detached","y","middle",NA,"mm","0.3",0.070685835,NA,NA,NA,3,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",1.476548549
"420","123notag","","AG37",NA,"12/06/2025",NA,"tag detached","y","tip",NA,"mm","0.6",0.282743339,1,1,NA,3,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",1.476548549
"421","123notag","","AG37",NA,"12/06/2025",NA,"tag detached","y","tip",NA,"ep","0.8",0.335103216,NA,NA,NA,3,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",0.670206432
"422","123notag","","AG37",NA,"12/06/2025",NA,"tag detached","y","tip",NA,"mm","0.4",0.125663706,NA,NA,NA,3,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",1.476548549
"423","123notag","","AG37",NA,"12/06/2025",NA,"tag detached","y","tip",NA,"mm","0.4",0.125663706,NA,NA,NA,3,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",1.476548549
"424","123notag","","AG37",NA,"12/06/2025",NA,"tag detached","y","tip",NA,"mm","0.5",0.196349541,NA,NA,NA,3,"Adult_local","Green",37,NA,"12_5_2025",200,"farland","bryo=14;hydro11;maerl=4;snail=1",NA,NA,7,3,"Low","C","69","154",1.476548549
"425","39","green","AG39",NA,"04/06/2025",NA,"","x","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Green",39,NA,"13_5_2025",160,"FSC slip","some snails",NA,NA,1,6,"High","N","71","108",0
"426","39","green","AG39",NA,"04/06/2025",NA,"","x","middle",NA,"","",NA,2,NA,NA,NA,"Adult_local","Green",39,NA,"13_5_2025",160,"FSC slip","some snails",NA,NA,1,6,"High","N","71","108",0
"427","39","green","AG39",NA,"04/06/2025",NA,"","x","tip",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Green",39,NA,"13_5_2025",160,"FSC slip","some snails",NA,NA,1,6,"High","N","71","108",0.078539818
"428","39","green","AG39",NA,"04/06/2025",NA,"","x","tip",NA,"ep","0.3",0.04712389,NA,NA,NA,NA,"Adult_local","Green",39,NA,"13_5_2025",160,"FSC slip","some snails",NA,NA,1,6,"High","N","71","108",0.04712389
"429","39","green","AG39",NA,"04/06/2025",NA,"","y","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Green",39,NA,"13_5_2025",160,"FSC slip","some snails",NA,NA,1,6,"High","N","71","108",0
"430","39","green","AG39",NA,"04/06/2025",NA,"","y","middle",NA,"mm","0.1",0.007853982,NA,1,NA,NA,"Adult_local","Green",39,NA,"13_5_2025",160,"FSC slip","some snails",NA,NA,1,6,"High","N","71","108",0.078539818
