,tag_no.x,tag_colour,seaweed_id,rock_no,date_sampled,blade_length,notes,blade_side,blade_zone,blade_no,sp,colony_length_max,colony_area,no_h,no_m,no_long_m,tank,origin,tag_color,tag_no.y,rock_number,date,longest_blade,collected_from,biofouling_removed_14_5_25,no_blades,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,swab_prior_enrichment,swab_after_ernichment_16_5
536,42,green,AG42,NA,12/06/2025,NA,,y,middle,NA,ep,0.5,0.130899694,,2,NA,NA,Adult_local,Green,42,NA,13_5_2025,130,FSC slip,some snails,NA,NA,2,2,High,P,74,123
537,42,green,AG42,NA,12/06/2025,NA,,y,tip,NA,ep,0.8,0.335103216,,NA,NA,NA,Adult_local,Green,42,NA,13_5_2025,130,FSC slip,some snails,NA,NA,2,2,High,P,74,123
538,42,green,AG42,NA,12/06/2025,NA,,y,tip,NA,ep,0.8,0.335103216,,NA,NA,NA,Adult_local,Green,42,NA,13_5_2025,130,FSC slip,some snails,NA,NA,2,2,High,P,74,123
539,42,green,AG42,NA,12/06/2025,NA,,y,tip,NA,ep,1,0.523598776,,NA,NA,NA,Adult_local,Green,42,NA,13_5_2025,130,FSC slip,some snails,NA,NA,2,2,High,P,74,123
540,44,green,AG44,NA,04/06/2025,NA,,x,base,NA,,,NA,,NA,NA,NA,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
541,44,green,AG44,NA,04/06/2025,NA,,x,middle,NA,,,NA,,NA,NA,NA,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
542,44,green,AG44,NA,04/06/2025,NA,,x,tip,NA,ep,0.5,0.130899694,,NA,NA,NA,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
543,44,green,AG44,NA,04/06/2025,NA,,y,base,NA,,,NA,,1,NA,NA,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
544,44,green,AG44,NA,04/06/2025,NA,,y,middle,NA,,,NA,,NA,NA,NA,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
545,44,green,AG44,NA,04/06/2025,NA,,y,tip,NA,,,NA,,NA,NA,NA,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
546,120notag,,AG44,NA,12/06/2025,NA,tag detached,x,base,NA,ep,0.5,0.130899694,,1,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
547,120notag,,AG44,NA,12/06/2025,NA,tag detached,x,middle,NA,ep,1.2,0.753982237,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
548,120notag,,AG44,NA,12/06/2025,NA,tag detached,x,middle,NA,mm,0.3,0.070685835,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
549,120notag,,AG44,NA,12/06/2025,NA,tag detached,x,middle,NA,mm,0.1,0.007853982,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
550,120notag,,AG44,NA,12/06/2025,NA,tag detached,x,middle,NA,mm,0.3,0.070685835,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
551,120notag,,AG44,NA,12/06/2025,NA,tag detached,x,middle,NA,mm,0.1,0.007853982,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
552,120notag,,AG44,NA,12/06/2025,NA,tag detached,x,middle,NA,ep,0.5,0.130899694,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
553,120notag,,AG44,NA,12/06/2025,NA,tag detached,x,tip,NA,mm,2,3.141592654,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
554,120notag,,AG44,NA,12/06/2025,NA,tag detached,y,base,NA,mm,1.5,1.767145868,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
555,120notag,,AG44,NA,12/06/2025,NA,tag detached,y,base,NA,mm,0.5,0.196349541,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
556,120notag,,AG44,NA,12/06/2025,NA,tag detached,y,base,NA,ep,1.5,1.178097245,,3,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
557,120notag,,AG44,NA,12/06/2025,NA,tag detached,y,middle,NA,,,NA,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
558,120notag,,AG44,NA,12/06/2025,NA,tag detached,y,tip,NA,,,NA,,1,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
559,120notag,,AG44,NA,12/06/2025,NA,tag detached,x,base,NA,,,NA,,2,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
560,120notag,,AG44,NA,12/06/2025,NA,tag detached,x,middle,NA,ep,1.4,1.0262536,,6,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
561,120notag,,AG44,NA,12/06/2025,NA,tag detached,x,tip,NA,ep,0.5,0.130899694,,1,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
562,120notag,,AG44,NA,12/06/2025,NA,tag detached,x,tip,NA,ep,0.4,0.083775804,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
563,120notag,,AG44,NA,12/06/2025,NA,tag detached,y,base,NA,,,NA,,6,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
564,120notag,,AG44,NA,12/06/2025,NA,tag detached,y,middle,NA,ep,0.4,0.083775804,2,6,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
565,120notag,,AG44,NA,12/06/2025,NA,tag detached,y,tip,NA,ep,1,0.523598776,1,1,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
566,120notag,,AG44,NA,12/06/2025,NA,tag detached,y,tip,NA,ep,0.8,0.335103216,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
567,120notag,,AG44,NA,12/06/2025,NA,tag detached,y,tip,NA,mm,0.2,0.031415927,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
568,120notag,,AG44,NA,12/06/2025,NA,tag detached,y,tip,NA,mm,0.3,0.070685835,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
569,120notag,,AG44,NA,12/06/2025,NA,tag detached,y,tip,NA,mm,0.3,0.070685835,,NA,NA,4,Adult_local,Green,44,NA,13_5_2025,140,FSC slip,some snails,NA,NA,3,4,High,C,76,146
570,45,green,AG45,NA,04/06/2025,NA,,x,base,NA,,,NA,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
571,45,green,AG45,NA,04/06/2025,NA,,x,middle,NA,,,NA,,2,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
572,45,green,AG45,NA,04/06/2025,NA,,x,tip,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
573,45,green,AG45,NA,04/06/2025,NA,,y,base,NA,,,NA,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
574,45,green,AG45,NA,04/06/2025,NA,,y,middle,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
575,45,green,AG45,NA,04/06/2025,NA,,y,middle,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
576,45,green,AG45,NA,04/06/2025,NA,,y,tip,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
577,45,green,AG45,NA,12/06/2025,NA,,x,base,NA,,,NA,,4,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
578,45,green,AG45,NA,12/06/2025,NA,,x,middle,NA,mm,0.4,0.125663706,6,6,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
579,45,green,AG45,NA,12/06/2025,NA,,x,middle,NA,ep,1.5,1.178097245,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
580,45,green,AG45,NA,12/06/2025,NA,,x,tip,NA,,,NA,6,6,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
581,45,green,AG45,NA,12/06/2025,NA,,y,base,NA,,,NA,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
582,45,green,AG45,NA,12/06/2025,NA,,y,middle,NA,ep,0.4,0.083775804,3,3,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
583,45,green,AG45,NA,12/06/2025,NA,,y,middle,NA,ep,0.4,0.083775804,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
584,45,green,AG45,NA,12/06/2025,NA,,y,middle,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
585,45,green,AG45,NA,12/06/2025,NA,,y,middle,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
586,45,green,AG45,NA,12/06/2025,NA,,y,tip,NA,mm,0.3,0.070685835,,1,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
587,45,green,AG45,NA,12/06/2025,NA,,y,tip,NA,mm,0.3,0.070685835,,NA,NA,NA,Adult_local,Green,45,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,4,High,N,77,107
588,46,green,AG46,NA,04/06/2025,NA,,x,base,NA,,,NA,,NA,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
589,46,green,AG46,NA,04/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
590,46,green,AG46,NA,04/06/2025,NA,,x,tip,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
591,46,green,AG46,NA,04/06/2025,NA,,y,base,NA,,,NA,,NA,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
592,46,green,AG46,NA,04/06/2025,NA,,y,middle,NA,,,NA,1,10,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
593,46,green,AG46,NA,04/06/2025,NA,,y,tip,NA,ep,0.8,0.335103216,,NA,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
594,46,green,AG46,NA,12/06/2025,NA,,x,base,NA,,,NA,,3,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
595,46,green,AG46,NA,12/06/2025,NA,,x,middle,NA,ep,1.2,0.753982237,,3,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
596,46,green,AG46,NA,12/06/2025,NA,,x,middle,NA,mm,0.4,0.125663706,,NA,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
597,46,green,AG46,NA,12/06/2025,NA,,x,tip,NA,mm,0.4,0.125663706,,NA,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
598,46,green,AG46,NA,12/06/2025,NA,,y,base,NA,,,NA,,NA,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
599,46,green,AG46,NA,12/06/2025,NA,,y,middle,NA,ep,0.8,0.335103216,,6,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
600,46,green,AG46,NA,12/06/2025,NA,,y,middle,NA,ep,0.5,0.130899694,,NA,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
601,46,green,AG46,NA,12/06/2025,NA,,y,middle,NA,mm,1,0.785398163,,NA,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
602,46,green,AG46,NA,12/06/2025,NA,,y,middle,NA,mm,2,3.141592654,,NA,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
603,46,green,AG46,NA,12/06/2025,NA,,y,tip,NA,ep,0.8,0.335103216,,3,NA,NA,Adult_local,Green,46,NA,13_5_2025,200,FSC slip,some snails,NA,NA,2,4,High,P,78,119
604,47,green,AG47,NA,04/06/2025,NA,,x,base,NA,,na,NA,,NA,NA,NA,Adult_local,Green,47,NA,13_5_2025,120,FSC slip,some snails,NA,NA,3,2,High,C,79,139
605,47,green,AG47,NA,04/06/2025,NA,,x,middle,NA,mm,0.5,0.196349541,,NA,NA,NA,Adult_local,Green,47,NA,13_5_2025,120,FSC slip,some snails,NA,NA,3,2,High,C,79,139
606,47,green,AG47,NA,04/06/2025,NA,,x,tip,NA,mm,0.2,0.031415927,,1,NA,NA,Adult_local,Green,47,NA,13_5_2025,120,FSC slip,some snails,NA,NA,3,2,High,C,79,139
607,47,green,AG47,NA,04/06/2025,NA,,y,base,NA,,na,NA,,1,NA,NA,Adult_local,Green,47,NA,13_5_2025,120,FSC slip,some snails,NA,NA,3,2,High,C,79,139
608,47,green,AG47,NA,04/06/2025,NA,,y,middle,NA,,na,NA,,NA,NA,NA,Adult_local,Green,47,NA,13_5_2025,120,FSC slip,some snails,NA,NA,3,2,High,C,79,139
609,47,green,AG47,NA,04/06/2025,NA,,y,tip,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,47,NA,13_5_2025,120,FSC slip,some snails,NA,NA,3,2,High,C,79,139
610,47,green,AG47,NA,04/06/2025,NA,,y,tip,NA,mm,0.4,0.125663706,,NA,NA,NA,Adult_local,Green,47,NA,13_5_2025,120,FSC slip,some snails,NA,NA,3,2,High,C,79,139
611,47,green,AG47,NA,12/06/2025,NA,,x,base,NA,,,NA,,3,NA,NA,Adult_local,Green,47,NA,13_5_2025,120,FSC slip,some snails,NA,NA,3,2,High,C,79,139
612,47,green,AG47,NA,12/06/2025,NA,,x,middle,NA,mm,2,3.141592654,,6,NA,NA,Adult_local,Green,47,NA,13_5_2025,120,FSC slip,some snails,NA,NA,3,2,High,C,79,139
613,47,green,AG47,NA,12/06/2025,NA,,x,tip,NA,,,NA,,4,NA,NA,Adult_local,Green,47,NA,13_5_2025,120,FSC slip,some snails,NA,NA,3,2,High,C,79,139
614,47,green,AG47,NA,12/06/2025,NA,,y,base,NA,,,NA,,3,NA,NA,Adult_local,Green,47,NA,13_5_2025,120,FSC slip,some snails,NA,NA,3,2,High,C,79,139
615,47,green,AG47,NA,12/06/2025,NA,,y,middle,NA,mm,2,3.141592654,,6,NA,NA,Adult_local,Green,47,NA,13_5_2025,120,FSC slip,some snails,NA,NA,3,2,High,C,79,139
616,47,green,AG47,NA,12/06/2025,NA,,y,tip,NA,,,NA,,4,NA,NA,Adult_local,Green,47,NA,13_5_2025,120,FSC slip,some snails,NA,NA,3,2,High,C,79,139
617,48,green,AG48,NA,04/06/2025,NA,,x,base,NA,,,NA,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
618,48,green,AG48,NA,04/06/2025,NA,,x,middle,NA,mm,1,0.785398163,2,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
619,48,green,AG48,NA,04/06/2025,NA,,x,middle,NA,ep,0.5,0.130899694,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
620,48,green,AG48,NA,04/06/2025,NA,,x,tip,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
621,48,green,AG48,NA,04/06/2025,NA,,y,base,NA,,,NA,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
622,48,green,AG48,NA,04/06/2025,NA,,y,middle,NA,mm,0.4,0.125663706,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
623,48,green,AG48,NA,04/06/2025,NA,,y,middle,NA,ep,0.3,0.04712389,1,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
624,48,green,AG48,NA,04/06/2025,NA,,y,tip,NA,,,NA,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
625,48,green,AG48,NA,12/06/2025,NA,,x,base,NA,,,NA,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
626,48,green,AG48,NA,12/06/2025,NA,,x,middle,NA,,,NA,2,3,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
627,48,green,AG48,NA,12/06/2025,NA,,x,tip,NA,mm,0.4,0.125663706,1,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
628,48,green,AG48,NA,12/06/2025,NA,,x,tip,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
629,48,green,AG48,NA,12/06/2025,NA,,x,tip,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
630,48,green,AG48,NA,12/06/2025,NA,,y,base,NA,,,NA,,2,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
631,48,green,AG48,NA,12/06/2025,NA,,y,middle,NA,ep,1.2,0.753982237,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
632,48,green,AG48,NA,12/06/2025,NA,,y,middle,NA,ep,1.2,0.753982237,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
633,48,green,AG48,NA,12/06/2025,NA,,y,middle,NA,ep,1,0.523598776,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
634,48,green,AG48,NA,12/06/2025,NA,,y,middle,NA,mm,0.3,0.070685835,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
635,48,green,AG48,NA,12/06/2025,NA,,y,middle,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
636,48,green,AG48,NA,12/06/2025,NA,,y,middle,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
637,48,green,AG48,NA,12/06/2025,NA,,y,middle,NA,mm,0.4,0.125663706,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
638,48,green,AG48,NA,12/06/2025,NA,,y,middle,NA,ep,0.5,0.130899694,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
639,48,green,AG48,NA,12/06/2025,NA,,y,tip,NA,ep,1.1,0.633554518,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
640,48,green,AG48,NA,12/06/2025,NA,,y,tip,NA,mm,0.3,0.070685835,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
641,48,green,AG48,NA,12/06/2025,NA,,y,tip,NA,mm,0.3,0.070685835,,NA,NA,NA,Adult_local,Green,48,NA,13_5_2025,190,FSC slip,some snails,NA,NA,1,7,Low,N,80,106
642,9,green,AG9,NA,04/06/2025,NA,,y,tip,NA,ep,0.1,0.005235988,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,9,orange,AO9,NA,04/06/2025,NA,tag only,,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,1,red,AR1,NA,04/06/2025,NA,,x,base,NA,ep,0.7,0.2565634,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
645,1,red,AR1,NA,04/06/2025,NA,,x,base,NA,mm,0.2,0.031415927,1,1,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
646,1,red,AR1,NA,04/06/2025,NA,,x,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
647,1,red,AR1,NA,04/06/2025,NA,,x,base,NA,mm,0.3,0.070685835,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
648,1,red,AR1,NA,04/06/2025,NA,,x,middle,NA,ep,0.7,0.2565634,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
649,1,red,AR1,NA,04/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
650,1,red,AR1,NA,04/06/2025,NA,,x,middle,NA,mm,0.4,0.125663706,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
651,1,red,AR1,NA,04/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
652,1,red,AR1,NA,04/06/2025,NA,,x,middle,NA,mm,0.4,0.125663706,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
653,1,red,AR1,NA,04/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
654,1,red,AR1,NA,04/06/2025,NA,,x,middle,NA,mm,0.4,0.125663706,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
655,1,red,AR1,NA,04/06/2025,NA,,x,tip,NA,,,NA,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
656,1,red,AR1,NA,04/06/2025,NA,,y,base,NA,ep,0.5,0.130899694,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
657,1,red,AR1,NA,04/06/2025,NA,,y,base,NA,mm,0.3,0.070685835,,2,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
658,1,red,AR1,NA,04/06/2025,NA,,y,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
659,1,red,AR1,NA,04/06/2025,NA,,y,base,NA,mm,0.1,0.007853982,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
660,1,red,AR1,NA,04/06/2025,NA,,y,middle,NA,ep,0.2,0.020943951,4,1,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
661,1,red,AR1,NA,04/06/2025,NA,,y,middle,NA,ep,1,0.523598776,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
662,1,red,AR1,NA,04/06/2025,NA,,y,middle,NA,mm,1.3,1.327322896,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
663,1,red,AR1,NA,04/06/2025,NA,,y,middle,NA,mm,0.4,0.125663706,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
664,1,red,AR1,NA,04/06/2025,NA,,y,middle,NA,mm,0.2,0.031415927,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
665,1,red,AR1,NA,04/06/2025,NA,,y,tip,NA,,,NA,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
666,1,red,AR1,NA,12/06/2025,NA,,x,base,NA,ep,1.1,0.633554518,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
667,1,red,AR1,NA,12/06/2025,NA,,x,base,NA,ep,1.1,0.633554518,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
668,1,red,AR1,NA,12/06/2025,NA,,x,base,NA,ep,0.6,0.188495559,,NA,NA,NA,Adult_local,Red,1,NA,27_4_2025,100,FSC slip,,NA,3,1,7,Low,N,8,102
