Unnamed: 0,Seaweed,Sample_code,Site,Location,Station_no,Date,Day,Month,Year,Notes on blades,Sample no,Total_Zooplankton,total reads,Total_Phytoplankton,taxa,abundance,sample_type,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Order,Family,Genus,Focal_sp
24256,Saccharina,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,11797,60441.5,,Burnupia sp. UGSB 25228,0,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
24867,Saccharina,Pabay_30_6_22_2,Pabay,NW,2,30_6_2022,30,6,2022,,17,19190,1495,,Burnupia sp. UGSB 25228,0,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
25478,Saccharina,Pabay_30_6_22_3,Pabay,Mid,3,30_6_2022,30,6,2022,,17,14882,21309,,Burnupia sp. UGSB 25228,0,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
26089,Saccharina,Pabay_30_7_22_1,Pabay,NE,1,30_7_2022,30,7,2022,,19,6160,11825.5,,Burnupia sp. UGSB 25228,0,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
26700,Saccharina,Pabay_30_7_22_2,Pabay,NW,2,30_7_2022,30,7,2022,,19,11883,22251,,Burnupia sp. UGSB 25228,0,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
27311,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,5119,39995,,Burnupia sp. UGSB 25228,0,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
27922,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,13623,16931.5,,Burnupia sp. UGSB 25228,0.212621445,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
28533,Saccharina,Pabay_7_5_22_2,Pabay,NW,2,7_5_2022,7,5,2022,clean,15,15613,9577.5,,Burnupia sp. UGSB 25228,0,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
29144,Saccharina,Pabay_7_5_22_3,Pabay,Mid,3,7_5_2022,7,5,2022,clean,15,7591,12495,,Burnupia sp. UGSB 25228,0,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
29755,Saccharina,Pabay_8_2_22_1,Pabay,NE,1,8_2_2022,8,2,2022,"2 blades:one whole one cut, clean",11,155,8453,,Burnupia sp. UGSB 25228,0,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
30366,Saccharina,Pabay_8_2_22_2,Pabay,NW,2,8_2_2022,8,2,2022,,11,849,3594.5,5083,Burnupia sp. UGSB 25228,0,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
30977,Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,,11,719,5686,8779,Burnupia sp. UGSB 25228,0,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
31588,Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,"5 blades, epibionts semmed to come from the rope",12,3181,18127.5,56141,Burnupia sp. UGSB 25228,0,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
32199,Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,,12,5044,12718,30034,Burnupia sp. UGSB 25228,0,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
32810,Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,,12,6510,27323,72545,Burnupia sp. UGSB 25228,0,eDNA,Animalia,Mollusca,,Gastropoda,,,Hygrophila,Planorbidae,Burnupia,Yes
456,Saccharina,Pabay_10_12_21_1,Pabay,NE,1,10_12_2021,10,12,2021,,6,178,1412.5,3928,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
1067,Saccharina,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,462,1191.5,462,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
1678,Saccharina,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,106,1414,5545,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
2289,Saccharina,Pabay_10_4_22_1,Pabay,NE,1,10_4_2022,10,4,2022,one plant?clean but fragmented in pieces,14,878,4566,146014,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
2900,Saccharina,Pabay_10_4_22_2,Pabay,NW,2,10_4_2022,10,4,2022,one plant?clean but fragmented in pieces,14,437,12291.5,110589,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
3511,Saccharina,Pabay_10_4_22_3,Pabay,Mid,3,10_4_2022,10,4,2022,"one plant?clean but fragmented in pieces, base visible",14,1385,93132,110897,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
4122,Saccharina,Pabay_13_11_21_1,Pabay,NE,1,13_11_2021,13,11,2021,,4,3145,3404,2541,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
4733,Saccharina,Pabay_13_11_21_2,Pabay,NW,2,13_11_2021,13,11,2021,,4,2096,703,8548,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
5344,Saccharina,Pabay_13_11_21_3,Pabay,Mid,3,13_11_2021,13,11,2021,,4,3412,48155.5,2772,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
5955,Saccharina,Pabay_14_1_22_1,Pabay,NE,1,14_1_2022,14,1,2022,6 blades,8,1038,9660.5,5545,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
6566,Saccharina,Pabay_14_1_22_2,Pabay,NW,2,14_1_2022,14,1,2022,,8,1241,9564.5,3697,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
7177,Saccharina,Pabay_14_1_22_3,Pabay,Mid,3,14_1_2022,14,1,2022,,8,2568,9612.5,3466,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
7788,Saccharina,Pabay_15_7_22_1,Pabay,NE,1,15_7_2022,15,7,2022,,18,17412,36823.5,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
8399,Saccharina,Pabay_15_7_22_2,Pabay,NW,2,15_7_2022,15,7,2022,,18,15621,15381.5,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
9010,Saccharina,Pabay_15_7_22_3,Pabay,Mid,3,15_7_2022,15,7,2022,,18,22346,31703.5,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
9621,Saccharina,Pabay_16_9_21_1,Pabay,NE,1,16_9_2021,16,9,2021,,2,23875,16711.5,24721,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
10232,Saccharina,Pabay_16_9_21_2,Pabay,NW,2,16_9_2021,16,9,2021,,2,19499,12941.5,23566,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
10843,Saccharina,Pabay_16_9_21_3,Pabay,Mid,3,16_9_2021,16,9,2021,,2,16679,6499,24490,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
11454,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,685,598.5,1617,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
12065,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,766,624,3466,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
12676,Saccharina,Pabay_21_12_21_3,Pabay,Mid,3,21_12_2021,21,12,2021,,7,369,7662.5,2079,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
13287,Saccharina,Pabay_21_3_22_1,Pabay,NE,1,21_3_2022,21,3,2022,3 blades,13,2659,1093,1797448,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
13898,Saccharina,Pabay_21_3_22_2,Pabay,NW,2,21_3_2022,21,3,2022,8 blades,13,6065,2658,1409772,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
14509,Saccharina,Pabay_21_3_22_3,Pabay,Mid,3,21_3_2022,21,3,2022,5 blades,13,5050,2908.5,1739690,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
15120,Saccharina,Pabay_22_5_22_1,Pabay,NE,1,22_5_2022,22,5,2022,,16,18066,5717,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
15731,Saccharina,Pabay_22_5_22_2,Pabay,NW,2,22_5_2022,22,5,2022,,16,16045,46114.5,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
16342,Saccharina,Pabay_22_5_22_3,Pabay,Mid,3,22_5_2022,22,5,2022,,16,21498,3883.5,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
16953,Saccharina,Pabay_25_2_22_1,Pabay,NE,1,25_2_2022,25,2,2022,2 blades,10,689,7907,13631,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
17564,Saccharina,Pabay_25_2_22_2,Pabay,NW,2,25_2_2022,25,2,2022,,10,993,12847.5,17328,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
18175,Saccharina,Pabay_25_2_22_3,Pabay,Mid,3,25_2_2022,25,2,2022,,10,855,6863.5,8548,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
18786,Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,,5,519,10058.75,1155,Bursaphelenchus cocophilus,0.10190133,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
19397,Saccharina,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,,5,678,4580,3697,Bursaphelenchus cocophilus,0.447598253,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
20008,Saccharina,Pabay_29_11_21_3,Pabay,Mid,3,29_11_2021,29,11,2021,,5,836,15537.5,2541,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
20619,Saccharina,Pabay_30_1_22_1,Pabay,NE,1,30_1_2022,30,1,2022,"one blade, clean",9,206,,,Bursaphelenchus cocophilus,,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
21230,Saccharina,Pabay_30_1_22_2,Pabay,NW,2,30_1_2022,30,1,2022,,9,825,,,Bursaphelenchus cocophilus,,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
21841,Saccharina,Pabay_30_1_22_3,Pabay,Mid,3,30_1_2022,30,1,2022,,9,380,,,Bursaphelenchus cocophilus,,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
22452,Saccharina,Pabay_30_10_21_1,Pabay,NE,1,30_10_2021,30,10,2021,,3,5131,491,4621,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
23063,Saccharina,Pabay_30_10_21_2,Pabay,NW,2,30_10_2021,30,10,2021,,3,3618,1226.5,7855,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
23674,Saccharina,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,3096,11803.5,3234,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
24285,Saccharina,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,11797,60441.5,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
24896,Saccharina,Pabay_30_6_22_2,Pabay,NW,2,30_6_2022,30,6,2022,,17,19190,1495,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
25507,Saccharina,Pabay_30_6_22_3,Pabay,Mid,3,30_6_2022,30,6,2022,,17,14882,21309,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
26118,Saccharina,Pabay_30_7_22_1,Pabay,NE,1,30_7_2022,30,7,2022,,19,6160,11825.5,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
26729,Saccharina,Pabay_30_7_22_2,Pabay,NW,2,30_7_2022,30,7,2022,,19,11883,22251,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
27340,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,5119,39995,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
27951,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,13623,16931.5,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
28562,Saccharina,Pabay_7_5_22_2,Pabay,NW,2,7_5_2022,7,5,2022,clean,15,15613,9577.5,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
29173,Saccharina,Pabay_7_5_22_3,Pabay,Mid,3,7_5_2022,7,5,2022,clean,15,7591,12495,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
29784,Saccharina,Pabay_8_2_22_1,Pabay,NE,1,8_2_2022,8,2,2022,"2 blades:one whole one cut, clean",11,155,8453,,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
30395,Saccharina,Pabay_8_2_22_2,Pabay,NW,2,8_2_2022,8,2,2022,,11,849,3594.5,5083,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
31006,Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,,11,719,5686,8779,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
31617,Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,"5 blades, epibionts semmed to come from the rope",12,3181,18127.5,56141,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
32228,Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,,12,5044,12718,30034,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
32839,Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,,12,6510,27323,72545,Bursaphelenchus cocophilus,0,eDNA,Animalia,Nematoda,,Chromadorea,,,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,No
571,Saccharina,Pabay_10_12_21_1,Pabay,NE,1,10_12_2021,10,12,2021,,6,178,1412.5,3928,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
1182,Saccharina,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,462,1191.5,462,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
1793,Saccharina,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,106,1414,5545,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
2404,Saccharina,Pabay_10_4_22_1,Pabay,NE,1,10_4_2022,10,4,2022,one plant?clean but fragmented in pieces,14,878,4566,146014,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
3015,Saccharina,Pabay_10_4_22_2,Pabay,NW,2,10_4_2022,10,4,2022,one plant?clean but fragmented in pieces,14,437,12291.5,110589,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
3626,Saccharina,Pabay_10_4_22_3,Pabay,Mid,3,10_4_2022,10,4,2022,"one plant?clean but fragmented in pieces, base visible",14,1385,93132,110897,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
4237,Saccharina,Pabay_13_11_21_1,Pabay,NE,1,13_11_2021,13,11,2021,,4,3145,3404,2541,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
4848,Saccharina,Pabay_13_11_21_2,Pabay,NW,2,13_11_2021,13,11,2021,,4,2096,703,8548,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
5459,Saccharina,Pabay_13_11_21_3,Pabay,Mid,3,13_11_2021,13,11,2021,,4,3412,48155.5,2772,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
6070,Saccharina,Pabay_14_1_22_1,Pabay,NE,1,14_1_2022,14,1,2022,6 blades,8,1038,9660.5,5545,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
6681,Saccharina,Pabay_14_1_22_2,Pabay,NW,2,14_1_2022,14,1,2022,,8,1241,9564.5,3697,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
7292,Saccharina,Pabay_14_1_22_3,Pabay,Mid,3,14_1_2022,14,1,2022,,8,2568,9612.5,3466,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
7903,Saccharina,Pabay_15_7_22_1,Pabay,NE,1,15_7_2022,15,7,2022,,18,17412,36823.5,,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
8514,Saccharina,Pabay_15_7_22_2,Pabay,NW,2,15_7_2022,15,7,2022,,18,15621,15381.5,,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
9125,Saccharina,Pabay_15_7_22_3,Pabay,Mid,3,15_7_2022,15,7,2022,,18,22346,31703.5,,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
9736,Saccharina,Pabay_16_9_21_1,Pabay,NE,1,16_9_2021,16,9,2021,,2,23875,16711.5,24721,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
10347,Saccharina,Pabay_16_9_21_2,Pabay,NW,2,16_9_2021,16,9,2021,,2,19499,12941.5,23566,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
10958,Saccharina,Pabay_16_9_21_3,Pabay,Mid,3,16_9_2021,16,9,2021,,2,16679,6499,24490,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
11569,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,685,598.5,1617,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
12180,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,766,624,3466,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
12791,Saccharina,Pabay_21_12_21_3,Pabay,Mid,3,21_12_2021,21,12,2021,,7,369,7662.5,2079,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
13402,Saccharina,Pabay_21_3_22_1,Pabay,NE,1,21_3_2022,21,3,2022,3 blades,13,2659,1093,1797448,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
14013,Saccharina,Pabay_21_3_22_2,Pabay,NW,2,21_3_2022,21,3,2022,8 blades,13,6065,2658,1409772,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
14624,Saccharina,Pabay_21_3_22_3,Pabay,Mid,3,21_3_2022,21,3,2022,5 blades,13,5050,2908.5,1739690,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
15235,Saccharina,Pabay_22_5_22_1,Pabay,NE,1,22_5_2022,22,5,2022,,16,18066,5717,,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
15846,Saccharina,Pabay_22_5_22_2,Pabay,NW,2,22_5_2022,22,5,2022,,16,16045,46114.5,,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
16457,Saccharina,Pabay_22_5_22_3,Pabay,Mid,3,22_5_2022,22,5,2022,,16,21498,3883.5,,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
17068,Saccharina,Pabay_25_2_22_1,Pabay,NE,1,25_2_2022,25,2,2022,2 blades,10,689,7907,13631,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
17679,Saccharina,Pabay_25_2_22_2,Pabay,NW,2,25_2_2022,25,2,2022,,10,993,12847.5,17328,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
18290,Saccharina,Pabay_25_2_22_3,Pabay,Mid,3,25_2_2022,25,2,2022,,10,855,6863.5,8548,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
18901,Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,,5,519,10058.75,1155,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
19512,Saccharina,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,,5,678,4580,3697,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
20123,Saccharina,Pabay_29_11_21_3,Pabay,Mid,3,29_11_2021,29,11,2021,,5,836,15537.5,2541,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
20734,Saccharina,Pabay_30_1_22_1,Pabay,NE,1,30_1_2022,30,1,2022,"one blade, clean",9,206,,,Caridea sp. LPdivOTU7,,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
21345,Saccharina,Pabay_30_1_22_2,Pabay,NW,2,30_1_2022,30,1,2022,,9,825,,,Caridea sp. LPdivOTU7,,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
21956,Saccharina,Pabay_30_1_22_3,Pabay,Mid,3,30_1_2022,30,1,2022,,9,380,,,Caridea sp. LPdivOTU7,,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
22567,Saccharina,Pabay_30_10_21_1,Pabay,NE,1,30_10_2021,30,10,2021,,3,5131,491,4621,Caridea sp. LPdivOTU7,0,eDNA,Animalia,Arthropoda,,Malacostraca,,,Decapoda,Caridea,Caridea,Yes
