Seaweed,Sample_code,Site,Location,Station_no,Date,Day,Month,Year,Notes on blades,Sample no,Total_Phytoplankton,Total_Zooplankton,total_reads,sample_type,species_original,species_cleaned,plankton_type,phytoplank_abundance,zooplank_abundance,eDNA_reads,kingdom,phylum,class,order,family,genus,species_binomial,authority
Saccharina,Pabay_15_7_22_1,Pabay,NE,1,15_7_2022,15,7,2022,,18,,17412,36823.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_15_7_22_2,Pabay,NW,2,15_7_2022,15,7,2022,,18,,15621,15381.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_15_7_22_3,Pabay,Mid,3,15_7_2022,15,7,2022,,18,,22346,31703.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_16_9_21_1,Pabay,NE,1,16_9_2021,16,9,2021,,2,24721,23875,16711.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_16_9_21_2,Pabay,NW,2,16_9_2021,16,9,2021,,2,23566,19499,12941.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_16_9_21_3,Pabay,Mid,3,16_9_2021,16,9,2021,,2,24490,16679,6499,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,1617,685,598.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,3466,766,624,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_21_12_21_3,Pabay,Mid,3,21_12_2021,21,12,2021,,7,2079,369,7662.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_21_3_22_1,Pabay,NE,1,21_3_2022,21,3,2022,3 blades,13,1797448,2659,1093,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_21_3_22_2,Pabay,NW,2,21_3_2022,21,3,2022,8 blades,13,1409772,6065,2658,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_21_3_22_3,Pabay,Mid,3,21_3_2022,21,3,2022,5 blades,13,1739690,5050,2908.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_22_5_22_1,Pabay,NE,1,22_5_2022,22,5,2022,,16,,18066,5717,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_22_5_22_2,Pabay,NW,2,22_5_2022,22,5,2022,,16,,16045,46114.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_22_5_22_3,Pabay,Mid,3,22_5_2022,22,5,2022,,16,,21498,3883.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_25_2_22_1,Pabay,NE,1,25_2_2022,25,2,2022,2 blades,10,13631,689,7907,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_25_2_22_2,Pabay,NW,2,25_2_2022,25,2,2022,,10,17328,993,12847.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_25_2_22_3,Pabay,Mid,3,25_2_2022,25,2,2022,,10,8548,855,6863.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,,5,1155,519,10058.75,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,,5,3697,678,4580,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_29_11_21_3,Pabay,Mid,3,29_11_2021,29,11,2021,,5,2541,836,15537.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_30_1_22_1,Pabay,NE,1,30_1_2022,30,1,2022,"one blade, clean",9,,206,,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_30_1_22_2,Pabay,NW,2,30_1_2022,30,1,2022,,9,,825,,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_30_1_22_3,Pabay,Mid,3,30_1_2022,30,1,2022,,9,,380,,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_30_10_21_1,Pabay,NE,1,30_10_2021,30,10,2021,,3,4621,5131,491,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_30_10_21_2,Pabay,NW,2,30_10_2021,30,10,2021,,3,7855,3618,1226.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,3234,3096,11803.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,,11797,60441.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_30_6_22_2,Pabay,NW,2,30_6_2022,30,6,2022,,17,,19190,1495,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_30_6_22_3,Pabay,Mid,3,30_6_2022,30,6,2022,,17,,14882,21309,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_30_7_22_1,Pabay,NE,1,30_7_2022,30,7,2022,,19,,6160,11825.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_30_7_22_2,Pabay,NW,2,30_7_2022,30,7,2022,,19,,11883,22251,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,,5119,39995,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,,13623,16931.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_7_5_22_2,Pabay,NW,2,7_5_2022,7,5,2022,clean,15,,15613,9577.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_7_5_22_3,Pabay,Mid,3,7_5_2022,7,5,2022,clean,15,,7591,12495,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_8_2_22_1,Pabay,NE,1,8_2_2022,8,2,2022,"2 blades:one whole one cut, clean",11,,155,8453,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_8_2_22_2,Pabay,NW,2,8_2_2022,8,2,2022,,11,5083,849,3594.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,,11,8779,719,5686,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,"5 blades, epibionts semmed to come from the rope",12,56141,3181,18127.5,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,1386,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,,12,30034,5044,12718,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,1617,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,,12,72545,6510,27323,phytoplankton,Thalassionema nitzschioides,Thalassionema nitzschioides,Phytoplankton,0,,,Chromista,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,"(Grunow) Mereschkowsky, 1902"
Alaria,Pabay_10_12_21_1,Pabay,NE,1,10_12_2021,10,12,2021,,6,3928,178,1412.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,0,,,,,,,,,,
Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,462,462,1191.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,0,,,,,,,,,,
Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,5545,106,1414,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,231,,,,,,,,,,
Alaria,Pabay_10_4_22_1,Pabay,NE,1,10_4_2022,10,4,2022,2 blades? clean blade but very broken,14,146014,878,4566,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,5237,,,,,,,,,,
Alaria,Pabay_10_4_22_2,Pabay,NW,2,10_4_2022,10,4,2022,"full blade, white tufts",14,110589,437,12291.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,7085,,,,,,,,,,
Alaria,Pabay_10_4_22_3,Pabay,Mid,3,10_4_2022,10,4,2022,"full blade, white tufts",14,110897,1385,93132,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,8779,,,,,,,,,,
Alaria,Pabay_13_11_21_1,Pabay,NE,1,13_11_2021,13,11,2021,,4,2541,3145,3404,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,0,,,,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay ,NW,2,13_11_2021,13,11,2021,,4,8548,2096,703,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,924,,,,,,,,,,
Alaria,Pabay_13_11_21_3,Pabay,Mid,3,13_11_2021,13,11,2021,,4,2772,3412,48155.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,231,,,,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,NE,1,14_1_2022,14,1,2022,,8,5545,1038,9660.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,0,,,,,,,,,,
Alaria,Pabay_14_1_22_2,Pabay ,NW,2,14_1_2022,14,1,2022,,8,3697,1241,9564.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,924,,,,,,,,,,
Alaria,Pabay_14_1_22_3,Pabay,Mid,3,14_1_2022,14,1,2022,,8,3466,2568,9612.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,462,,,,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,NE,1,15_6_2021,15,6,2021,,1,153869,2075,34636,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,924,,,,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,NW,2,15_6_2021,15,6,2021,,1,234731,13753,41126.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,462,,,,,,,,,,
Alaria,Pabay_15_6_21_3,Pabay,Mid,3,15_6_2021,15,6,2021,,1,143472,7914,15347,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,0,,,,,,,,,,
Alaria,Pabay_15_7_22_1,Pabay,NE,1,15_7_2022,15,7,2022,,18,,17412,36823.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_15_7_22_2,Pabay,NW,2,15_7_2022,15,7,2022,,18,,15621,15381.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_15_7_22_3,Pabay,Mid,3,15_7_2022,15,7,2022,,18,,22346,31703.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_16_9_21_1,Pabay,NE,1,16_9_2021,16,9,2021,,2,24721,23875,16711.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,0,,,,,,,,,,
Alaria,Pabay_16_9_21_2,Pabay,NW,2,16_9_2021,16,9,2021,,2,23566,19499,12941.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,0,,,,,,,,,,
Alaria,Pabay_16_9_21_3,Pabay,Mid,3,16_9_2021,16,9,2021,,2,24490,16679,6499,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,0,,,,,,,,,,
Alaria,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,1617,685,598.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,693,,,,,,,,,,
Alaria,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,3466,766,624,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,693,,,,,,,,,,
Alaria,Pabay_21_12_21_3,Pabay,Mid,3,21_12_2021,21,12,2021,,7,2079,369,7662.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,0,,,,,,,,,,
Alaria,Pabay_21_3_22_1,Pabay,NE,1,21_3_2022,21,3,2022,3 blades,13,1797448,2659,1093,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,125067,,,,,,,,,,
Alaria,Pabay_21_3_22_2,Pabay,NW,2,21_3_2022,21,3,2022,1 blade alaria and other blades are Sacchorhiza polyschides and laminaria,13,1409772,6065,2658,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,114131,,,,,,,,,,
Alaria,Pabay_21_3_22_3,Pabay,Mid,3,21_3_2022,21,3,2022,1 blade alaria and 11 of Sacchoriza,13,1739690,5050,2908.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,208855,,,,,,,,,,
Alaria,Pabay_22_5_22_1,Pabay,NE,1,22_5_2022,22,5,2022,tufts visible and some hydroids,16,,18066,5717,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_22_5_22_2,Pabay,NW,2,22_5_2022,22,5,2022,tufts,16,,16045,46114.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_22_5_22_3,Pabay,Mid,3,22_5_2022,22,5,2022,tufts,16,,21498,3883.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_25_2_22_1,Pabay,NE,1,25_2_2022,25,2,2022,17 blades,10,13631,689,7907,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,1848,,,,,,,,,,
Alaria,Pabay_25_2_22_2,Pabay,NW,2,25_2_2022,25,2,2022,,10,17328,993,12847.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,1386,,,,,,,,,,
Alaria,Pabay_25_2_22_3,Pabay,Mid,3,25_2_2022,25,2,2022,,10,8548,855,6863.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,1386,,,,,,,,,,
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,,5,1155,519,10058.75,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,462,,,,,,,,,,
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,,5,3697,678,4580,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,462,,,,,,,,,,
Alaria,Pabay_29_11_21_3,Pabay,Mid,3,29_11_2021,29,11,2021,,5,2541,836,15537.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,462,,,,,,,,,,
Alaria,Pabay_30_1_22_1,Pabay,NE,1,30_1_2022,30,1,2022,"one blade, clean",9,,206,,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_30_1_22_2,Pabay,NW,2,30_1_2022,30,1,2022,,9,,825,,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_30_1_22_3,Pabay,Mid,3,30_1_2022,30,1,2022,,9,,380,,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_30_10_21_1,Pabay,NE,1,30_10_2021,30,10,2021,,3,4621,5131,491,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,462,,,,,,,,,,
Alaria,Pabay_30_10_21_2,Pabay,NW,2,30_10_2021,30,10,2021,,3,7855,3618,1226.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,0,,,,,,,,,,
Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,3234,3096,11803.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,462,,,,,,,,,,
Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,,11797,60441.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_30_6_22_2,Pabay,NW,2,30_6_2022,30,6,2022,,17,,19190,1495,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_30_6_22_3,Pabay,Mid,3,30_6_2022,30,6,2022,,17,,14882,21309,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_30_7_22_1,Pabay,NE,1,30_7_2022,30,7,2022,,19,,6160,11825.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_30_7_22_2,Pabay,NW,2,30_7_2022,30,7,2022,,19,,11883,22251,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,,5119,39995,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,blade cut in half,15,,13623,16931.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_7_5_22_2,Pabay,NW,2,7_5_2022,7,5,2022,"3 blades in one bottle, all had tufts",15,,15613,9577.5,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_7_5_22_3,Pabay,Mid,3,7_5_2022,7,5,2022,entire blade,15,,7591,12495,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
Alaria,Pabay_8_2_22_1,Pabay,NE,1,8_2_2022,8,2,2022,,11,,155,8453,phytoplankton,THALASSIOSIRA,THALASSIOSIRA,,,,,,,,,,,,
