"","Seaweed","Sample_code","Site","Location","Station_no","Date","Day","Month","Year","Notes on blades","Sample no","Total_Zooplankton","total reads","Total_Phytoplankton","taxa","abundance","sample_type"
"9453","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Aglaophenia pluma...302",0,"eDNA"
"9454","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Apolemia sp....303",0,"eDNA"
"9455","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Bougainvillia muscus...304",0,"eDNA"
"9456","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Obelia dichotoma...305",0,"eDNA"
"9457","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Pennaria disticha...306",0,"eDNA"
"9458","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Obelia bidentata...307",0,"eDNA"
"9459","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Laodicea sp. HAW02",0,"eDNA"
"9460","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Garveia annulata...309",0,"eDNA"
"9461","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Clytia sp. 2 AFC-2016...310",0,"eDNA"
"9462","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Bougainvillia muscus...311",0,"eDNA"
"9463","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Lanice conchilega...312",0,"eDNA"
"9464","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Obelia dichotoma...313",0,"eDNA"
"9465","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Ectopleura larynx",0,"eDNA"
"9466","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Clytia sp. 2 AFC-2016...315",0,"eDNA"
"9467","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Siphonophorae sp. NHM_339...316",0,"eDNA"
"9468","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Apatizanclea divergens",0,"eDNA"
"9469","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Mitrocomella brownei",0,"eDNA"
"9470","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Obelia bidentata...319",0,"eDNA"
"9471","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Orthopyxis crenata",0,"eDNA"
"9472","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Clytia sp. 1 SL-2013...321",0,"eDNA"
"9473","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Siphonophorae sp. NHM_339...322",0,"eDNA"
"9474","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Lanice conchilega...323",0,"eDNA"
"9475","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Clytia sp. 2 AFC-2016...324",0,"eDNA"
"9476","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Obelia sp. 3 SL-2013",0,"eDNA"
"9477","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Siphonophorae sp. NHM_339...326",0,"eDNA"
"9478","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Obelia sp. MZUSP 3356",0,"eDNA"
"9479","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Aglaophenia tubulifera...328",0,"eDNA"
"9480","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Halecium sp. BMOO-08734",0,"eDNA"
"9481","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Aglaophenia tubulifera...330",0,"eDNA"
"9482","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Bougainvillia muscus...331",0,"eDNA"
"9483","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Coryne pintneri...332",0,"eDNA"
"9484","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Sarsia tubulosa...333",0,"eDNA"
"9485","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Lanice conchilega...334",0,"eDNA"
"9486","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Obelia dichotoma...335",0,"eDNA"
"9487","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Apolemia sp....336",0,"eDNA"
"9488","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Sarsia tubulosa...337",0,"eDNA"
"9489","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Eutima mira",0,"eDNA"
"9490","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Aglaophenia pluma...339",0,"eDNA"
"9491","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Bougainvillia muscus...340",0,"eDNA"
"9492","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Dynamena pumila",0,"eDNA"
"9493","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Forskalia tholoides",0,"eDNA"
"9494","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Rhizorhagium arenosum",0,"eDNA"
"9495","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Obelia dichotoma...344",0,"eDNA"
"9496","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Trichobranchus glacialis",0,"eDNA"
"9497","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Bougainvillia muscus...346",0,"eDNA"
"9498","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Clytia sp. 1 SL-2013...347",0,"eDNA"
"9499","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Clytia sp. 2 AFC-2016...348",0,"eDNA"
"9500","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Liriope tetraphylla",0,"eDNA"
"9501","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Clytia sp. 1 SL-2013...350",0,"eDNA"
"9502","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Clytia sp. 1 SL-2013...351",0,"eDNA"
"9503","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Clytia sp. 2 AFC-2016...352",0,"eDNA"
"9504","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Bougainvillia muscus...353",0,"eDNA"
"9505","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Clytia sp. 1 SL-2013...354",0,"eDNA"
"9506","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Coryne pintneri...355",0,"eDNA"
"9507","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Lanice conchilega...356",0,"eDNA"
"9508","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Tiaropsis multicirrata",0,"eDNA"
"9509","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Obelia bidentata...358",0,"eDNA"
"9510","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Eucheilota maculata",0,"eDNA"
"9511","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Apolemia sp. 3 CWD-2005",0,"eDNA"
"9512","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Clytia sp. 2 AFC-2016...361",0,"eDNA"
"9513","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Botrynema brucei",0,"eDNA"
"9514","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Praya dubia",0,"eDNA"
"9515","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Clytia sp. 2 AFC-2016...364",0,"eDNA"
"9516","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Pennaria disticha...365",0,"eDNA"
"9517","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Cassiopea xamachana...366",0,"eDNA"
"9518","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Malacoceros cf. fuliginosus ZMBN 130837",0,"eDNA"
"9519","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Aurelia sp. 11 sensu Dawson et al. (2005)...368",0,"eDNA"
"9520","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Cassiopea xamachana...369",0,"eDNA"
"9521","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Cassiopea xamachana...370",0,"eDNA"
"9522","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Aurelia aurita",0,"eDNA"
"9523","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Cassiopea sp. PGNIMCP...372",0,"eDNA"
"9524","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Cassiopea sp. PGNIMCP...373",0,"eDNA"
"9525","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Cassiopea xamachana...374",0,"eDNA"
"9526","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Aurelia sp. 11 sensu Dawson et al. (2005)...375",0,"eDNA"
"9527","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Cassiopea xamachana...376",0,"eDNA"
"9528","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Asterias rubens...377",0,"eDNA"
"9529","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Dasybranchus sp. DH1...378",0,"eDNA"
"9530","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Asterias rubens...379",0,"eDNA"
"9531","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Asterias rubens...380",0,"eDNA"
"9532","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Asterias rubens...381",0,"eDNA"
"9533","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Nesometra sp. i GP-2023",0,"eDNA"
"9534","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Psathyrometra cf. fragilis",0,"eDNA"
"9535","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Endoxocrinus parrae",0,"eDNA"
"9536","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Temnopleurus toreumaticus",0,"eDNA"
"9537","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Psammechinus miliaris",0,"eDNA"
"9538","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Amphiura filiformis",0,"eDNA"
"9539","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Ophiothrix fragilis",0,"eDNA"
"9540","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Amynthas sp. EWBC-3",0,"eDNA"
"9541","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Travisia pupa",0,"eDNA"
"9542","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...391",0,"eDNA"
"9543","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...392",0,"eDNA"
"9544","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...393",0,"eDNA"
"9545","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...394",0,"eDNA"
"9546","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...395",0,"eDNA"
"9547","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...396",0,"eDNA"
"9548","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...397",0,"eDNA"
"9549","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...398",0,"eDNA"
"9550","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Chaetonotus aff. gelidus MK-2019",0,"eDNA"
"9551","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...400",0,"eDNA"
"9552","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Nonparahalosydna pleiolepis",0,"eDNA"
"9553","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...402",0,"eDNA"
"9554","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...403",0,"eDNA"
"9555","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...404",0,"eDNA"
"9556","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...405",0,"eDNA"
"9557","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Chaetonotus cf. oculiefer MK-2019",0,"eDNA"
"9558","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...407",0,"eDNA"
"9559","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...408",0,"eDNA"
"9560","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...409",0,"eDNA"
"9561","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...410",0,"eDNA"
"9562","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...411",0,"eDNA"
"9563","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Evadne sp....412",0,"eDNA"
"9564","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...413",0,"eDNA"
"9565","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...414",0,"eDNA"
"9566","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...415",0,"eDNA"
"9567","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...416",0,"eDNA"
"9568","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...417",0,"eDNA"
"9569","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...418",0,"eDNA"
"9570","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...419",0,"eDNA"
"9571","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...420",0,"eDNA"
"9572","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...421",0,"eDNA"
"9573","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...422",0,"eDNA"
"9574","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Evadne sp....423",0,"eDNA"
"9575","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Urodasys sp. 114a...424",0,"eDNA"
"9576","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Musculus sp. CROBB104...425",0,"eDNA"
"9577","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Dosinia exoleta",0,"eDNA"
"9578","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Mytilus edulis",0,"eDNA"
"9579","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Kurtiella bidentata",0,"eDNA"
"9580","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Mytilus edulis complex sp. DC-2011",0,"eDNA"
"9581","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Montacutona sigalionidcola...430",0,"eDNA"
"9582","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Dosinia lupinus",0,"eDNA"
"9583","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Montacutona sigalionidcola...432",0,"eDNA"
"9584","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Musculus sp. CROBB104...433",0,"eDNA"
"9585","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Evadne sp....434",0,"eDNA"
"9586","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Doto coronata...435",0,"eDNA"
"9587","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Lacuna vincta...436",0,"eDNA"
"9588","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Steromphala cineraria",0,"eDNA"
"9589","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Rissoa guernei...438",0,"eDNA"
"9590","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Mitrella moleculina...439",0,"eDNA"
"9591","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Rissoa guernei...440",0,"eDNA"
"9592","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Burnupia sp. UGSB 25228",0,"eDNA"
"9593","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Limapontia capitata",0,"eDNA"
"9594","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Siphonaria pectinata",0,"eDNA"
"9595","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Assiminea grayana",0,"eDNA"
"9596","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Hyleoglomeris sp....445",0,"eDNA"
"9597","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Glyptophysa sp. 11 PGA-2018",0,"eDNA"
"9598","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Atlanta ariejansseni",0,"eDNA"
"9599","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Lacuna vincta...448",0,"eDNA"
"9600","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Placida dendritica...449",0,"eDNA"
"9601","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Lacuna vincta...450",0,"eDNA"
"9602","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Peringia ulvae",0,"eDNA"
"9603","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Stenophysa marmorata",0,"eDNA"
"9604","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Ercolania sp. KH-2011...453",0,"eDNA"
"9605","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Antarctoneptunea aurora",0,"eDNA"
"9606","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Doto coronata...455",0,"eDNA"
"9607","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Antichiropus sp. DIP147",0,"eDNA"
"9608","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Mitrella moleculina...457",0,"eDNA"
"9609","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Doto coronata...458",0,"eDNA"
"9610","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Placida dendritica...459",0,"eDNA"
"9611","Saccharina","Pabay_16_9_21_1","Pabay","NE",1,"16_9_2021",16,9,2021,NA,2,23875,16711.5,24721,"Mitrella moleculina...460",0,"eDNA"
