,seaweed,sample_code,site,location,station_no,date,day,month,year,notes_on_blades,sample_no,species_id,measurement_value,measurement_type,measurement_origin,parsed_date,species_name,X,kingdom,phylum,class,order,family,genus
4477,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,zooplank_abundance_obelia,17,abundance,plankton,30/10/2021,zooplank abundance obelia,NA,NA,NA,NA,NA,NA,NA
4478,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,zooplank_abundance_total_hydrozoa,17,abundance,plankton,30/10/2021,zooplank abundance total hydrozoa,NA,NA,NA,NA,NA,NA,NA
4479,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,zooplank_abundance_meroplankton,142,abundance,plankton,30/10/2021,zooplank abundance meroplankton,NA,NA,NA,NA,NA,NA,NA
4480,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,zooplank_abundance_total_balanoida,0,abundance,plankton,30/10/2021,zooplank abundance total balanoida,NA,NA,NA,NA,NA,NA,NA
4481,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,zooplank_abundance_total_brachiopoda,34,abundance,plankton,30/10/2021,zooplank abundance total brachiopoda,NA,NA,NA,NA,NA,NA,NA
4482,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,zooplank_abundance_total_copepoda,2818,abundance,plankton,30/10/2021,zooplank abundance total copepoda,NA,NA,NA,NA,NA,NA,NA
4483,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,zooplank_abundance_total_malacostraca,2,abundance,plankton,30/10/2021,zooplank abundance total malacostraca,NA,NA,NA,NA,NA,NA,NA
4484,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,zooplank_abundance_total_polychaeta,34,abundance,plankton,30/10/2021,zooplank abundance total polychaeta,NA,NA,NA,NA,NA,NA,NA
4485,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,unknown_jellies,0,NA,NA,30/10/2021,unknown jellies,NA,NA,NA,NA,NA,NA,NA
4486,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,total_reads,11803.5,NA,NA,30/10/2021,total reads,NA,NA,NA,NA,NA,NA,NA
4487,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_celleporella_hyalina,0,otu,edna,30/10/2021,celleporella hyalina,NA,NA,NA,NA,NA,NA,NA
4488,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_doto_coronata,0,otu,edna,30/10/2021,doto coronata,NA,NA,NA,NA,NA,NA,NA
4489,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_ectocarpus_subulatus,0,otu,edna,30/10/2021,ectocarpus subulatus,NA,NA,NA,NA,NA,NA,NA
4490,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_electra_pilosa,0,otu,edna,30/10/2021,electra pilosa,NA,NA,NA,NA,NA,NA,NA
4491,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_jassa_herdmani,0,otu,edna,30/10/2021,jassa herdmani,NA,NA,NA,NA,NA,NA,NA
4492,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_lacuna_vincta,0,otu,edna,30/10/2021,lacuna vincta,NA,NA,NA,NA,NA,NA,NA
4493,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_membranipora_membranacea,0,otu,edna,30/10/2021,membranipora membranacea,NA,NA,NA,NA,NA,NA,NA
4494,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_mytilidae,0,otu,edna,30/10/2021,mytilidae,NA,NA,NA,NA,NA,NA,NA
4495,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_obelia,0,otu,edna,30/10/2021,obelia,NA,NA,NA,NA,NA,NA,NA
4496,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_obelia_bidentata,0,otu,edna,30/10/2021,obelia bidentata,NA,NA,NA,NA,NA,NA,NA
4497,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_obelia_dichotoma,0,otu,edna,30/10/2021,obelia dichotoma,NA,NA,NA,NA,NA,NA,NA
4498,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_rissoa_guernei,0,otu,edna,30/10/2021,rissoa guernei,NA,NA,NA,NA,NA,NA,NA
4499,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_total_amphipoda,0,otu,edna,30/10/2021,total amphipoda,NA,NA,NA,NA,NA,NA,NA
4500,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_total_annelida,0,otu,edna,30/10/2021,total annelida,NA,NA,NA,NA,NA,NA,NA
4501,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_total_balanoida,0,otu,edna,30/10/2021,total balanoida,NA,NA,NA,NA,NA,NA,NA
4502,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_total_bivalvia,0.034,otu,edna,30/10/2021,total bivalvia,NA,NA,NA,NA,NA,NA,NA
4503,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_total_copepoda,0.097,otu,edna,30/10/2021,total copepoda,NA,NA,NA,NA,NA,NA,NA
4504,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_total_gastropoda,0,otu,edna,30/10/2021,total gastropoda,NA,NA,NA,NA,NA,NA,NA
4505,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,otu_total_hydrozoa,0.013,otu,edna,30/10/2021,total hydrozoa,NA,NA,NA,NA,NA,NA,NA
4506,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,total_brachiopoda_otu,0,NA,NA,30/10/2021,total brachiopoda otu,NA,NA,NA,NA,NA,NA,NA
4507,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,blade_area,NA,NA,NA,30/10/2021,blade area,NA,NA,NA,NA,NA,NA,NA
4508,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,total_area,NA,NA,NA,30/10/2021,total area,NA,NA,NA,NA,NA,NA,NA
4509,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,for_standardizing,NA,NA,NA,30/10/2021,for standardizing,NA,NA,NA,NA,NA,NA,NA
4510,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,species_richness,0,NA,NA,30/10/2021,species richness,NA,NA,NA,NA,NA,NA,NA
4511,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,percent_blade_hydrozoans,NA,blade_coverage,blade_coverage,30/10/2021,percent blade hydrozoans,NA,NA,NA,NA,NA,NA,NA
4512,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,percent_blade_bryozoans,NA,blade_coverage,blade_coverage,30/10/2021,percent blade bryozoans,NA,NA,NA,NA,NA,NA,NA
4513,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,percent_blade_ectocarpus,NA,blade_coverage,blade_coverage,30/10/2021,percent blade ectocarpus,NA,NA,NA,NA,NA,NA,NA
4514,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,mussel_juveniles,NA,NA,NA,30/10/2021,mussel juveniles,NA,NA,NA,NA,NA,NA,NA
4515,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,percent_epiphytes,NA,blade_coverage,blade_coverage,30/10/2021,percent epiphytes,NA,NA,NA,NA,NA,NA,NA
4516,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,percent_brown_blotches,NA,blade_coverage,blade_coverage,30/10/2021,percent brown blotches,NA,NA,NA,NA,NA,NA,NA
4517,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,percent_hydrozoans,NA,blade_coverage,blade_coverage,30/10/2021,percent hydrozoans,NA,NA,NA,NA,NA,NA,NA
4518,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,percent_bryozoans,NA,blade_coverage,blade_coverage,30/10/2021,percent bryozoans,NA,NA,NA,NA,NA,NA,NA
4519,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,tufts_cm2,NA,NA,NA,30/10/2021,tufts cm2,NA,NA,NA,NA,NA,NA,NA
4520,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,total_amphipoda,NA,NA,NA,30/10/2021,total amphipoda,NA,NA,NA,NA,NA,NA,NA
4521,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,total_bivalvia,NA,NA,NA,30/10/2021,total bivalvia,NA,NA,NA,NA,NA,NA,NA
4522,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,total_copepoda_2,NA,NA,NA,30/10/2021,total copepoda 2,NA,NA,NA,NA,NA,NA,NA
4523,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,total_gasteropoda,NA,NA,NA,30/10/2021,total gasteropoda,NA,NA,NA,NA,NA,NA,NA
4524,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,total_isopoda,NA,NA,NA,30/10/2021,total isopoda,NA,NA,NA,NA,NA,NA,NA
4525,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,total_nemerta,NA,NA,NA,30/10/2021,total nemerta,NA,NA,NA,NA,NA,NA,NA
4526,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,polychaeta_tot,NA,NA,NA,30/10/2021,polychaeta tot,NA,NA,NA,NA,NA,NA,NA
4527,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,halacaridae,NA,NA,NA,30/10/2021,halacaridae,52,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,NA
4528,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,arthropod,NA,NA,NA,30/10/2021,arthropod,NA,NA,NA,NA,NA,NA,NA
4529,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,amphipod,NA,NA,NA,30/10/2021,amphipod,NA,NA,NA,NA,NA,NA,NA
4530,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,caprellidae,NA,NA,NA,30/10/2021,caprellidae,54,Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellidae,NA
4531,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,gammaridae,NA,NA,NA,30/10/2021,gammaridae,55,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,NA
4532,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,jassa,NA,NA,NA,30/10/2021,jassa,56,Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Jassa
4533,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,annelida_tube,NA,NA,NA,30/10/2021,annelida tube,NA,NA,NA,NA,NA,NA,NA
4534,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,asteroidea,NA,NA,NA,30/10/2021,asteroidea,57,Animalia,Echinodermata,Asteroidea,NA,NA,NA
4535,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,bivalve,NA,NA,NA,30/10/2021,bivalve,NA,NA,NA,NA,NA,NA,NA
4536,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,cerastoderma,NA,NA,NA,30/10/2021,cerastoderma,58,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Cerastoderma
4537,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,mytilus,NA,NA,NA,30/10/2021,mytilus,59,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus
4538,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,ostrea,NA,NA,NA,30/10/2021,ostrea,60,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea
4539,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,pecten,NA,NA,NA,30/10/2021,pecten,61,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Pecten
4540,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,scallop_brown,NA,NA,NA,30/10/2021,scallop brown,NA,NA,NA,NA,NA,NA,NA
4541,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,scallop_pink,NA,NA,NA,30/10/2021,scallop pink,NA,NA,NA,NA,NA,NA,NA
4542,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,cirripedia,NA,NA,NA,30/10/2021,cirripedia,62,Animalia,Arthropoda,Thecostraca,NA,NA,NA
4543,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,copepod,NA,NA,NA,30/10/2021,copepod,NA,NA,NA,NA,NA,NA,NA
4544,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,harpacticoida,NA,NA,NA,30/10/2021,harpacticoida,64,Animalia,Arthropoda,Copepoda,Harpacticoida,NA,NA
4545,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,corophium,NA,NA,NA,30/10/2021,corophium,65,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Corophium
4546,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,cumacea,NA,NA,NA,30/10/2021,cumacea,66,Animalia,Arthropoda,Malacostraca,Cumacea,NA,NA
4547,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,cancer_pagurus,NA,NA,NA,30/10/2021,cancer pagurus,67,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer
4548,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,brachyura,NA,NA,NA,30/10/2021,brachyura,68,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA
4549,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,dendronotidae,NA,NA,NA,30/10/2021,dendronotidae,69,Animalia,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,NA
4550,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,echinoidea,NA,NA,NA,30/10/2021,echinoidea,70,Animalia,Echinodermata,Echinoidea,NA,NA,NA
4551,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,calcareous,NA,NA,NA,30/10/2021,calcareous,NA,NA,NA,NA,NA,NA,NA
4552,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,euphausiacea,NA,NA,NA,30/10/2021,euphausiacea,71,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA
4553,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,gastropod,NA,NA,NA,30/10/2021,gastropod,NA,NA,NA,NA,NA,NA,NA
4554,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,gibbula,NA,NA,NA,30/10/2021,gibbula,73,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Gibbula
4555,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,lacuna,NA,NA,NA,30/10/2021,lacuna,74,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna
4556,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,rissoa,NA,NA,NA,30/10/2021,rissoa,75,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa
4557,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,patella,NA,NA,NA,30/10/2021,patella,76,Animalia,Mollusca,Gastropoda,NA,Patellidae,Patella
4558,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,isopod,NA,NA,NA,30/10/2021,isopod,NA,NA,NA,NA,NA,NA,NA
4559,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,idoteidae,NA,NA,NA,30/10/2021,idoteidae,78,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,NA
4560,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,janiridae,NA,NA,NA,30/10/2021,janiridae,79,Animalia,Arthropoda,Malacostraca,Isopoda,Janiridae,NA
4561,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,isopod_larvae,NA,NA,NA,30/10/2021,isopod larvae,NA,NA,NA,NA,NA,NA,NA
4562,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,zoea_larva,NA,NA,NA,30/10/2021,zoea larva,NA,NA,NA,NA,NA,NA,NA
4563,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,mysid,NA,NA,NA,30/10/2021,mysid,NA,NA,NA,NA,NA,NA,NA
4564,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,nemertea,NA,NA,NA,30/10/2021,nemertea,81,Animalia,Nemertea,NA,NA,NA,NA
4565,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,cephalothrix,NA,NA,NA,30/10/2021,cephalothrix,82,Animalia,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix
4566,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,haplonemertea,NA,NA,NA,30/10/2021,haplonemertea,NA,NA,NA,NA,NA,NA,NA
4567,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,oligochaeta_nereididae,NA,NA,NA,30/10/2021,oligochaeta nereididae,NA,NA,NA,NA,NA,NA,NA
4568,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,ostracoda,NA,NA,NA,30/10/2021,ostracoda,83,Animalia,Arthropoda,Ostracoda,NA,NA,NA
4569,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,polychaeta_larvae,NA,NA,NA,30/10/2021,polychaeta larvae,NA,NA,NA,NA,NA,NA,NA
4570,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,phyllodocida,NA,NA,NA,30/10/2021,phyllodocida,84,Animalia,Annelida,Polychaeta,Phyllodocida,NA,NA
4571,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,polycheate_tube,NA,NA,NA,30/10/2021,polycheate tube,NA,NA,NA,NA,NA,NA,NA
4572,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,foraminifer,NA,NA,NA,30/10/2021,foraminifer,NA,NA,NA,NA,NA,NA,NA
4573,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,x,NA,NA,NA,30/10/2021,x,NA,NA,NA,NA,NA,NA,NA
4574,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,x_1,NA,NA,NA,30/10/2021,x 1,NA,NA,NA,NA,NA,NA,NA
4575,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,blade_amphipod_p_cm,NA,blade_abundance,blade_abundance,30/10/2021,blade amphipod p cm,NA,NA,NA,NA,NA,NA,NA
4576,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,blade_bivalvia_p_cm,NA,blade_abundance,blade_abundance,30/10/2021,blade bivalvia p cm,NA,NA,NA,NA,NA,NA,NA
4577,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,blade_copepoda_p_cm,NA,blade_abundance,blade_abundance,30/10/2021,blade copepoda p cm,NA,NA,NA,NA,NA,NA,NA
4578,Alaria,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,blade_polychaete_p_cm,NA,blade_abundance,blade_abundance,30/10/2021,blade polychaete p cm,NA,NA,NA,NA,NA,NA,NA
4579,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,total_phytoplankton,NA,NA,NA,30/06/2022,total phytoplankton,NA,NA,NA,NA,NA,NA,NA
4580,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,total_zooplankton,11797,NA,NA,30/06/2022,total zooplankton,NA,NA,NA,NA,NA,NA,NA
4581,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,zooplank_abundance_bivalvia,271,abundance,plankton,30/06/2022,zooplank abundance bivalvia,NA,NA,NA,NA,NA,NA,NA
4582,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,zooplank_abundance_bryozoa_larvae,16,abundance,plankton,30/06/2022,zooplank abundance bryozoa larvae,NA,NA,NA,NA,NA,NA,NA
4583,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,zooplank_abundance_gastropoda,51,abundance,plankton,30/06/2022,zooplank abundance gastropoda,NA,NA,NA,NA,NA,NA,NA
4584,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,zooplank_abundance_holoplankton,10984,abundance,plankton,30/06/2022,zooplank abundance holoplankton,NA,NA,NA,NA,NA,NA,NA
4585,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,zooplank_abundance_hydroids,0,abundance,plankton,30/06/2022,zooplank abundance hydroids,NA,NA,NA,NA,NA,NA,NA
4586,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,zooplank_abundance_obelia,306,abundance,plankton,30/06/2022,zooplank abundance obelia,NA,NA,NA,NA,NA,NA,NA
4587,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,zooplank_abundance_total_hydrozoa,306,abundance,plankton,30/06/2022,zooplank abundance total hydrozoa,NA,NA,NA,NA,NA,NA,NA
4588,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,zooplank_abundance_meroplankton,813,abundance,plankton,30/06/2022,zooplank abundance meroplankton,NA,NA,NA,NA,NA,NA,NA
4589,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,zooplank_abundance_total_balanoida,0,abundance,plankton,30/06/2022,zooplank abundance total balanoida,NA,NA,NA,NA,NA,NA,NA
4590,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,zooplank_abundance_total_brachiopoda,271,abundance,plankton,30/06/2022,zooplank abundance total brachiopoda,NA,NA,NA,NA,NA,NA,NA
4591,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,zooplank_abundance_total_copepoda,10221,abundance,plankton,30/06/2022,zooplank abundance total copepoda,NA,NA,NA,NA,NA,NA,NA
4592,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,zooplank_abundance_total_malacostraca,18,abundance,plankton,30/06/2022,zooplank abundance total malacostraca,NA,NA,NA,NA,NA,NA,NA
4593,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,zooplank_abundance_total_polychaeta,33,abundance,plankton,30/06/2022,zooplank abundance total polychaeta,NA,NA,NA,NA,NA,NA,NA
4594,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,unknown_jellies,0,NA,NA,30/06/2022,unknown jellies,NA,NA,NA,NA,NA,NA,NA
4595,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,total_reads,60441.5,NA,NA,30/06/2022,total reads,NA,NA,NA,NA,NA,NA,NA
4596,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,otu_celleporella_hyalina,0,otu,edna,30/06/2022,celleporella hyalina,NA,NA,NA,NA,NA,NA,NA
4597,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,otu_doto_coronata,0,otu,edna,30/06/2022,doto coronata,NA,NA,NA,NA,NA,NA,NA
4598,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,otu_ectocarpus_subulatus,0,otu,edna,30/06/2022,ectocarpus subulatus,NA,NA,NA,NA,NA,NA,NA
4599,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,otu_electra_pilosa,0,otu,edna,30/06/2022,electra pilosa,NA,NA,NA,NA,NA,NA,NA
4600,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,otu_jassa_herdmani,0.013,otu,edna,30/06/2022,jassa herdmani,NA,NA,NA,NA,NA,NA,NA
4601,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,otu_lacuna_vincta,0,otu,edna,30/06/2022,lacuna vincta,NA,NA,NA,NA,NA,NA,NA
4602,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,otu_membranipora_membranacea,0,otu,edna,30/06/2022,membranipora membranacea,NA,NA,NA,NA,NA,NA,NA
4603,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,otu_mytilidae,0.003,otu,edna,30/06/2022,mytilidae,NA,NA,NA,NA,NA,NA,NA
4604,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,otu_obelia,0.013,otu,edna,30/06/2022,obelia,NA,NA,NA,NA,NA,NA,NA
4605,Alaria,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,otu_obelia_bidentata,0,otu,edna,30/06/2022,obelia bidentata,NA,NA,NA,NA,NA,NA,NA
